actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
La producción, venta y almacenamiento de Resinas, Formol, Hexamina y Paraformol	Atributo no considerado en este año	2022	Calle CARR. FEDERAL SAN MARTIN TEXMELUCAN-TLAXCALA	5Q	90128	Colonia NO ESPECIFICADA EN EL CATALOGO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	ADHESIVOS S.A. DE C.V.,	Tlaxcala	"19°18'38"""	VILLA MARIANO MATAMOROS	"98°23'36"""	Ixtacuixtla de Mariano Matamoros	ADH5G2901511	KM 6.5 	 		325999	Quimica	Produccion de resinas sinteticas	563723.6322	2135318.6898
FABRICACION DE HARINA Y BIODISEL	Atributo no considerado en este año	2022	Camino vecinal al ejido bajo Amacohite	20	29550	Ejido Bajo Amacohite	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV	Chiapas	"17°31'22"""	OSTUACAN	"93°29'39"""	Ostuacán	ADLSE0706211	SN 	 		311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	447538.8616	1937487.6606
Ensamble de equipos aparatos radio estereo	Atributo no considerado en este año	2022	Avenida SILVESTRE TERRAZAS	91	31415		Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico	Atributo no considerado en este año	Atributo no considerado en este año	ALTEC ELECTRONICA CHIHUAHUA S.A. DE C.V.,VISTEON PLANTA CHIHUAHUA	Chihuahua	"28°35'3"""	CHIHUAHUA	"106°7'26"""	Chihuahua	AEC0801900362	12811 	1 	Parque Tecnologico Bafar	334220	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	390089.3309	3162457.0995
FABRICACIÓN DE PERFILES DE ALUMINIO Y ACABADO	Atributo no considerado en este año	2022	Calle ESPANA	QU	09880	Colonia GRANJAS ESTRELLA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,PLANTA 2	Ciudad de México	"19°21'5"""	IZTAPALAPA	"99°4'19"""	Iztapalapa	AEEBU0900711	NO. 409 	 		332810	Quimica	Anodizado de aluminio	492422.9851	2139727.7787
FABRICACIÓN DE PERFILES DE ALUMINIO	Atributo no considerado en este año	2022	Calle ESPAÑA	7Q	09880	Colonia GRANJAS ESTRELLA Y/O SAN NICOLAS TOLENTINO	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,ALUMINIO EXTRAL	Ciudad de México	"19°20'51"""	IZTAPALAPA	"99°2'48"""	Iztapalapa	AEEBU0900712	400 	 		332810	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	495091.171	2139296.7393
EXTRACIÓN Y BENEFICIO DE MINERAL	Atributo no considerado en este año	2022	Calle CONOCIDO	MJ	33320	Colonia OCAMPO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO	Chihuahua	"28°16'13"""	MELCHOR OCAMPO	"108°18'14"""	Ocampo	AEMSP0805111	S/N 	 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata	764476.6911	3130106.7467
Extracción y beneficio de mineral	Atributo no considerado en este año	2022	Calle DOMICILIO CONOCIDO	12	33320	Colonia OCAMPO	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO, S.A. DE C.V.	Chihuahua	"28°19'59"""	MELCHOR OCAMPO	"108°20'57"""	Ocampo	AEMSP0805112	0 	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	759861.256	3136956.7682
Ensamble de componentes electrónicos para la industria automotriz	Atributo no considerado en este año	2022	Avenida AVE. INDUSTRIAL DEL NORTE	91	88736		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	ALCOM ELECTRONICOS DE MEXICO S.A DE C.V.,	Tamaulipas	"26°2'30"""	REYNOSA	"98°21'57"""	Reynosa	AEM972803211	Lote 1 	Manzana 5 	Parque Industrial del Norte	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	563418.724	2880467.9284
Reciclado de aceite usado y solvente gastado	Atributo no considerado en este año	2022	Calle Libramiento Alfonso Martínez Domínguez	M1	67480	Colonia Cadereyta Jiménez Centro	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	ASFALTOS ENERGEX, S. A.  DE C. V.,ASFALTOS ENERGEX, S.A. DE C.V.	Nuevo León	"25°35'45"""	CADEREYTA JIMENEZ	"100°1'36"""	Cadereyta Jiménez	AEN6A1900911	KM. 0.5 	 		562111	Otros	Otros tratamientos a residuos peligrosos	396895.6444	2831337.3404
Empresa formuladora y/o maquiladora de plaguicidas de uso agrícola	Atributo no considerado en este año	2022	Calle NORTE 5 S/N  AV. JOSE DE ESCANDON	5P	87499		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROQUIMICOS Y EQUIPOS S.A. DE C.V.,	Tamaulipas	"25°50'16"""	HEROICA MATAMOROS	"97°26'20"""	Matamoros	AEQME2802211	SN 	 	CIUDAD INDUSTRIAL	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	656452.2702	2858665.8853
Manufactura de productos para el cuidado del hogar, cuidado personal, medicamentos y DM	Atributo no considerado en este año	2022	Avenida San Rafael	5W	52000		Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	AEROBAL S.A. DE C.V.,	México	"19°18'12"""	LERMA DE VILLADA	"99°31'39"""	Lerma	AER1505100108	12 	 	LERMA	325610	Quimica	Produccion de jabones y detergentes	444576.1777	2134482.9969
Elaboración de aceites y grasas Y vegetales comestibles 	Atributo no considerado en este año	2022	Calle AV EJE NORTE SUR	MC	58200	Colonia CIUDAD INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V.	Michoacán de Ocampo	"19°43'41"""	MORELIA	"101°8'46"""	Morelia	AET1605300706	451 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	275069.209	2182838.824
FABRICACIÓN DE AZÚCAR ESTÁNDAR Y MIEL INCRISTALIZABLE	Atributo no considerado en este año	2022	Calle N/E	2G	30210	Colonia SAN FRANCISCO PUJILTIC	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA LA FE, S.A. DE C.V.,ZUCARMEX	Chiapas	"16°16'42"""	VENUSTIANO CARRANZA	"92°27'3"""	Venustiano Carranza	AFE2G0710611	SIN NUMERO 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	558656.1205	1799820.0477
FUNDICION DE PIEZAS METALICAS FERROSAS	Atributo no considerado en este año	2022	Calle BLVD. INDUSTRIA DE LA TRANSFORMACION	7T	25900		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR RAMOS ARIZPE S. DE R.L. DE C.V.,	Coahuila de Zaragoza	"25°33'31"""	RAMOS ARIZPE	"100°54'44"""	Ramos Arizpe	AFI7T0502711	3135 	 	RAMOS ARIZPE	332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	307884.3028	2828205.5648
Ensamble de arneses electricos y/o electronicos	Atributo no considerado en este año	2022	Carretera  PRESA LA AMISTAD KM 5.0	91	26220		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	Coahuila de Zaragoza	"29°20'36"""	CIUDAD ACUÑA	"100°59'53"""	Acuña	AFM910500221	S/N 	 	PARQUE INDUSTRIAL AMISTAD	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	306011.4933	3247690.1942
manufactura y ensamble de arneses y componentes electronicos automotrices	Atributo no considerado en este año	2022	Calle FRESNEL	91	32470	Colonia PARQUE IND. A.J. BERMUDEZ	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	Chihuahua	"31°43'28"""	JUAREZ	"106°23'45"""	Juárez	AFM910803713	7650 	 		336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	367748.1588	3510743.0593
Fabricación de otros productos metálicos	Atributo no considerado en este año	2022	Calle HIDALGO	83	26220		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V.,HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V	Coahuila de Zaragoza	"29°20'33"""	CIUDAD ACUÑA	"100°59'51"""	Acuña	AFS1I0500211	120 	LOTE 23 	PARQUE INDUSTRIAL AMISTAD	332720	Articulos y productos metalicos	Produccion de tornillos, clavos, tuercas y similares	306042.336	3247604.5485
FABRICACIÓN DE ACEITES Y MANTECAS VEGETALES COMESTIBLES Y SUS DERIVADOS	Atributo no considerado en este año	2022	Avenida VALLARTA	MC	45120	Colonia JUAN MANUEL VALLARTA	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES, GRASAS Y DERIVADOS, S.A. DE C.V.,AGYDSA	Jalisco	"20°40'36"""	ZAPOPAN	"103°24'37"""	Zapopan	AGDMC1412011	5106 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	665571.1629	2287179.5248
Distribuidora de autos y servico de mantenimiento automotriz	Atributo no considerado en este año	2022	Avenida AV. CUITLAHUAC	KE	02830	Barrio SAN BERNABE	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	AUTOMOTRIZ GEISHA, S.A. DE C.V.,NISSAN GEISHA CUITLAHUAC	Ciudad de México	"19°28'7"""	AZCAPOTZALCO	"99°10'24"""	Azcapotzalco	AGEKE0900211	3395 	 		811111	Otros	Reparacion y mantenimiento automotriz	481804.0128	2152709.359
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS	Atributo no considerado en este año	2022	Calle Mineria	5H	66350	Fraccionamiento LAS PALMAS	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AGRICEL S. A. DE C. V.,	Nuevo León	"25°41'40"""	CIUDAD SANTA CATARINA	"100°28'19"""	Santa Catarina	AGR1904800062	201 	 		325190	Quimica	Produccion de acidos organicos	352286.1259	2842674.7566
ELABORACION DE HARINA DE MAIZ	Atributo no considerado en este año	2022	Calle KM. 45 ANILLO PERIFERICO PONIENTE	25	97246	Colonia XOCLAN	Elaboración de harina de maíz	Atributo no considerado en este año	Atributo no considerado en este año	AGROMAIZZA S.A.P.I. DE C.V.,	Yucatán	"20°57'42"""	MERIDA	"89°41'43"""	Mérida	AGR3105000622	TAB. CAT. 11788 	 		311213	Alimenticio y/o de consumo humano	Produccion de harinas	219721.9121	2320292.0134
PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS	Atributo no considerado en este año	2022	Calle CARR. A TLACOTE EL BAJO	5N	76000	Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROGEN S.A. DE C.V.,	Querétaro	"20°35'38"""	SANTIAGO DE QUERETARO	"100°28'23"""	Querétaro	AGR5N2201411	KM. 5.5 	 		325310	Quimica	Produccion de fertilizantes quimicos	346479.2559	2277907.0783
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2022	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	ALBAUGH MEXICO S DE RL DE CV,ALBAUGH MEXICO, S. DE R.L DE C.V	Chihuahua	"28°42'56"""	CHIHUAHUA	"106°7'5"""	Chihuahua	AGR5P0801911	331 	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	390787.5192	3176992.8505
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (PRODUCTOS ORGÁNICOS E INORGÁNICOS)	Atributo no considerado en este año	2022	Calle ORIENTE 3	5P	42970		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROMAQUILAS S.A. DE C.V.,AGROMAQUILAS, S.A. DE C.V.	Hidalgo	"20°1'57"""	ATITALAQUIA	"99°14'36"""	Atitalaquia	AGR5P1301011	LOTE 45 	 	PARQUE INDUSTRIAL ATITALAQUIA	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	474527.3446	2215108.5183
Servicios aeroportuarios	Atributo no considerado en este año	2022	Calle KM.17.5 CARRET. GUADALAJARA CHAPALA	L7	45659	Aeropuerto Aeropuerto Internacional de Guadalajara	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE GUADALAJARA S.A. DE C.V.,AEROPUERTO INTERNACIONAL DON MIGUEL HIDALGO Y COSTILLA	Jalisco	"20°31'31"""	TLAJOMULCO DE ZUÑIGA	"103°18'19"""	Tlajomulco de Zúñiga	AGUL71409711	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	676683.7036	2270535.2716
SECTOR SALUD	Atributo no considerado en este año	2022	Calle EXTENSION GOLFO DE MEXICO	HM	63737	Pueblo SAN CLEMENTE DE LIMA	Hospitales generales del sector público	Atributo no considerado en este año	Atributo no considerado en este año	APP HOSPITAL BAHIA DE BANDERAS, S.A.P.I. DE C.V.,HOSPITAL GENERAL DE ZONA NO. 33	Nayarit	"20°44'52"""	SAN VICENTE	"105°16'6"""	Bahía de Banderas	AHB1802000089	319 	 		622112	Servicios de salud y de asistencia	Hospitales	472049.9925	2294278.3357
MANUFACTURA DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2022	Calle CIRCUITO EL MARQUES SUR	9M	76246	Colonia PARQUE INDUSTRIAL EL MARQUES	Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALPHA INDUSTRY QUERÉTARO S.A. DE C.V.,ALPHA INDUSTRY QUERETARO SA DE CV	Querétaro	"20°33'43"""	GENERAL LAZARO CARDENAS (EL COLORADO)	"100°14'58"""	El Marqués	AHL6E2201111	16 	 		326192	Articulos y productos plasticos	Produccion de otras auto partes	369759.5385	2274181.3316
Adquisición de materias primas para la producción de acero	Atributo no considerado en este año	2022	Prolongación Benito Juárez	7F	25770	Colonia La Loma	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ALTOS HORNOS DE MÉXICO S.A.B. DE C.V.,	Coahuila de Zaragoza	"26°55'42"""	MONCLOVA	"101°24'24"""	Monclova	AHM7F0501811	S/N 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	261022.2432	2980780.2025
Fabricación de Herrajes Metálicos para Puertas y Ventanas	Atributo no considerado en este año	2022	Avenida VIA MONTERREY MATAMOROS	ND	66600		Fabricación de herrajes y cerraduras	Atributo no considerado en este año	Atributo no considerado en este año	ASHLAND HARDWARE AND CASTING SYSTEMS DE MEXICO S. DE R.L. DE C.V.,	Nuevo León	"25°46'12"""	CIUDAD APODACA	"100°7'57"""	Apodaca	AHS7X1900621	600 	 	PARQUE INDUSTRIAL MILENIUM	332510	Articulos y productos metalicos	Fundicion  y moldeo de piezas de metales no ferrosos	386435.7369	2850713.1474
Producción de azúcar y mieles incristalizables 	Atributo no considerado en este año	2022	Calle AV, TRABAJO	2G	45720	Colonia CENTRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA DEL INGENIO BELLAVISTA S.A. DE C.V.,CIA. AZUCAREA DEL INGENIO BELLAVISTA S.A. DE C.V.	Jalisco	"20°26'3"""	BELLAVISTA	"103°38'0"""	Acatlán de Juárez	AIB2G1400211	18 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	642556.7022	2260150.5335
Fabricación de manijas plásticas cromadas	Atributo no considerado en este año	2022	Avenida AV. PRINCIPAL UNO	9M	45310		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALPHA INDUSTRY JALISCO S.A. DE C.V.,	Jalisco	"20°38'4"""	TALA	"103°42'55"""	Tala	AIJ1408300008	7 	 	TALA	326192	Articulos y productos plasticos	Produccion de otras auto partes	633849.5738	2282234.7842
FABRICACIÓN DE PARTES PLÁSTICAS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2022	Calle RARAMURIS	9M	76806		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	INOAC SISTEMAS EXTERIORES, S.A. DE C.V.,INOAC SISTEMAS EXTERIORES	Querétaro	"20°21'56"""	SAN JUAN DEL RIO	"99°57'4"""	San Juan del Río	AIM2201600336	3 	 	PARQUE INDUSTRIAL NUEVO SAN JUAN	326192	Automotriz	Produccion de otras auto partes	400721.7766	2252239.1162
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2022	Calle AV. LAS AMERICAS	MD	67130	Colonia INDUSTRIAL AMERICAS	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS	Nuevo León	"25°41'48"""	GUADALUPE	"100°14'45"""	Guadalupe	AINMD1902611	601 	 		336390	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	374993.0855	2842701.4379
Fabricación y ensamble de correderas metálicas para cajones	Atributo no considerado en este año	2022	Calle CIRCUITO NORTE	8A	21395		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ACCURIDE INTERNATIONAL S.A. DE C.V.,	Baja California	"32°35'8"""	MEXICALI	"115°22'42"""	Mexicali	AINNG0200211	6 	 	NELSON	332810	Quimica	Galvanoplastia	652195.7054	3606523.9715
CONSERVACIÓN DE FRUTAS Y VERDURAS POR PROCESOS DISTINTOS A LA CONGELACIÓN Y DESHIDRATACION	Atributo no considerado en este año	2022	Calle ANDRES FLORES	QG	26737	Colonia LOS PINOS	Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación	Atributo no considerado en este año	Atributo no considerado en este año	AVOMEX INTERNATIONAL S.A. DE C.V.,	Coahuila de Zaragoza	"27°52'3"""	SABINAS	"101°7'5"""	Sabinas	AIN1Z0502811	S/N 	 		311422	Alimenticio y/o de consumo humano	Produccion de alimentos colados y picados	291464.7938	3084357.0867
Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	2022	Carretera SALINAS VICTORIA - CIENEGA DE FLORES	ND	65550	Colonia CIENEGA DE FLORES CENTRO	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	ARZYZ INDUSTRIAS, S.A DE C.V,ARZYZ BEYOND ALUMINUM	Nuevo León	"25°56'17"""	CIENEGA DE FLORES	"100°14'17"""	Ciénega de Flores	AIN1901200068	KM 5 	 		331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	376022.1213	2869423.6181
