nra	pag_1	nra_comp	pag_2	similitud
BFR8A2802213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BFR8A2802213	BFR8A2802214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BFR8A2802214	0.9166666666666666
BIM291412011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM291412011	BIM2A1412011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A1412011	0.9166666666666666
BIM2A0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A0200211	BIM2A0900211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A0900211	0.9166666666666666
BIM2A0900211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A0900211	BIM2A0900212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A0900212	0.9166666666666666
BIM2A1510612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A1510612	BIM2A1510613	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BIM2A1510613	0.9166666666666666
BMA910803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMA910803711	BMA910803713	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMA910803713	0.9166666666666666
BME5E0901611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5E0901611	BME5T0901611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5T0901611	0.9166666666666666
BME5E2201411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5E2201411	BME5U2201411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5U2201411	0.9166666666666666
BME5Q2800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5Q2800311	BME5Q2800321	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME5Q2800321	0.9166666666666666
BME910200411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME910200411	BME990200411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BME990200411	0.9166666666666666
BMEMB1503311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMEMB1503311	BMEMB1503321	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMEMB1503321	0.9166666666666666
BMEQF1900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMEQF1900611	BMETF1900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMETF1900611	0.9166666666666666
BMETC1900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMETC1900611	BMETF1900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMETF1900611	0.9166666666666666
BMS5T0900311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMS5T0900311	BMS5T0901011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMS5T0901011	0.9166666666666666
BMU0100100012	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU0100100012	BMU0100100014	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU0100100014	0.9230769230769231
BMU360503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU360503011	BMU360503012	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU360503012	0.9166666666666666
BMU361902611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU361902611	BMU361902621	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU361902621	0.9166666666666666
BMU362802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU362802211	BMU362803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BMU362803211	0.9166666666666666
BOS3013311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BOS3013311	BOSTG3013311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BOSTG3013311	0.9090909090909091
BRE9M2803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BRE9M2803211	BRE9U2803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=BRE9U2803211	0.9166666666666666
CAE8A1403911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403911	CAE8A1403921	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403921	0.9166666666666666
CAE8A1403911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403911	CAE8A1403931	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403931	0.9166666666666666
CAE8A1403911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403911	CAE8A1403941	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403941	0.9166666666666666
CAE8A1403921	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403921	CAE8A1403931	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403931	0.9166666666666666
CAE8A1403921	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403921	CAE8A1403941	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403941	0.9166666666666666
CAE8A1403931	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403931	CAE8A1403941	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAE8A1403941	0.9166666666666666
CAM9L1103711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103711	CAM9L1103712	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103712	0.9166666666666666
CAM9L1103711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103711	CAM9L1103721	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103721	0.9166666666666666
CAM9L1103712	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103712	CAM9L1103721	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAM9L1103721	0.9166666666666666
CAP731501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAP731501011	CAP741501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAP741501011	0.9166666666666666
CAP741501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAP741501011	CAP741501012	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAP741501012	0.9166666666666666
CAR9M1900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAR9M1900611	CAR9M1900612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAR9M1900612	0.9166666666666666
CAS9M0101111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAS9M0101111	CAS9M0101121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CAS9M0101121	0.9166666666666666
CCM300200311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM300200311	CCM350200311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM350200311	0.9166666666666666
CCM302111721	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM302111721	CCM302111731	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM302111731	0.9166666666666666
CCM302604211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM302604211	CCM312604211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM312604211	0.9166666666666666
CCM303011811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM303011811	CCM303011821	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM303011821	0.9166666666666666
CCM350200311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM350200311	CCM350200312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM350200312	0.9166666666666666
CCM912802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM912802211	CCM912803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCM912803211	0.9166666666666666
CCN730100911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCN730100911	CCN730100931	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCN730100931	0.9166666666666666
CCOMB2800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCOMB2800311	CCOMB2800321	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCOMB2800321	0.9166666666666666
CCS581904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCS581904811	CCS581904812	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCS581904812	0.9166666666666666
CCSLK2803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCSLK2803211	CCSLK2803215	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCSLK2803215	0.9166666666666666
CCU301409411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCU301409411	CCU301409811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CCU301409811	0.9166666666666666
CDAHI0900511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDAHI0900511	CDAHI0900711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDAHI0900711	0.9166666666666666
CDE950200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDE950200211	CDE950200212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDE950200212	0.9166666666666666
CDU581409311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581409311	CDU581409811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581409811	0.9166666666666666
CDU581501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581501011	CDU581507011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581507011	0.9166666666666666
CDU581501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581501011	CDU581510411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510411	0.9166666666666666
CDU581501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581501011	CDU581510911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510911	0.9166666666666666
CDU581510411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510411	CDU581510412	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510412	0.9166666666666666
CDU581510411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510411	CDU581510911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDU581510911	0.9166666666666666
CDUEE1000511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDUEE1000511	CDUEE1000521	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CDUEE1000521	0.9166666666666666
CEAS72700211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700211	CEAS72700212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700212	0.9166666666666666
CEAS72700211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700211	CEAS72700511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700511	0.9166666666666666
CEAS72700211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700211	CEAS72700611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700611	0.9166666666666666
CEAS72700211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700211	CEAS72701011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701011	0.9166666666666666
CEAS72700212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700212	CEAS72700612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700612	0.9166666666666666
CEAS72700511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700511	CEAS72700611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700611	0.9166666666666666
CEAS72700511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700511	CEAS72701011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701011	0.9166666666666666
CEAS72700611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700611	CEAS72700612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700612	0.9166666666666666
CEAS72700611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700611	CEAS72701011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701011	0.9166666666666666
CEAS72700611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72700611	CEAS72701611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701611	0.9166666666666666
CEAS72701011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701011	CEAS72701611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEAS72701611	0.9166666666666666
CEM8L2802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEM8L2802211	CEM8V2802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CEM8V2802211	0.9166666666666666
CESUB0200121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200121	CESUB0200122	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200122	0.9166666666666666
CESUB0200121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200121	CESUB0200123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200123	0.9166666666666666
CESUB0200122	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200122	CESUB0200123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CESUB0200123	0.9166666666666666
CFE0900702250	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702250	CFE0900702251	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702251	0.9230769230769231
CFE0900702250	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702250	CFE0900702252	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702252	0.9230769230769231
CFE0900702251	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702251	CFE0900702252	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE0900702252	0.9230769230769231
CFE1512102391	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE1512102391	CFE1512102392	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFE1512102392	0.9230769230769231
CFEAD0200111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200111	CFEAD0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200211	0.9166666666666666
CFEAD0200111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200111	CFEAD0200511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200511	0.9166666666666666
CFEAD0200111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200111	CFEAD0300111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300111	0.9166666666666666
CFEAD0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200211	CFEAD0200212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200212	0.9166666666666666
CFEAD0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200211	CFEAD0200511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200511	0.9166666666666666
CFEAD0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200211	CFEAD0300211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300211	0.9166666666666666
CFEAD0200212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0200212	CFEAD0300212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300212	0.9166666666666666
CFEAD0300111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300111	CFEAD0300112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300112	0.9166666666666666
CFEAD0300111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300111	CFEAD0300211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300211	0.9166666666666666
CFEAD0300111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300111	CFEAD0300311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300311	0.9166666666666666
CFEAD0300111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300111	CFEAD0300811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CFEAD0300811	0.9166666666666666
