nra,anio,cantidad_reportes
AEV7T2902511,2005,1
AEVLJ2902511,2006,1
AEVLJ2902511,2008,1
AEVLJ2902511,2009,1
AEVLJ2902511,2010,1
AEVLJ2902511,2011,1
AEVLJ2902511,2012,1
AEX1102700127,2021,1
AEX910803711,2006,1
AEX910803711,2007,1
AEX910803711,2008,1
AFA5T0901411,2007,1
AFA5T0901411,2008,1
AFCLJ1304411,2012,1
AFE2G0710611,2008,1
AFE2G0710611,2009,1
AFE2G0710611,2010,1
AFE2G0710611,2011,1
AFE2G0710611,2013,1
AFE2G0710611,2017,1
AFE2G0710611,2018,1
AFE2G0710611,2019,1
AFE2G0710611,2020,1
AFE2G0710611,2021,1
AFE2G0710611,2022,1
AFF7T0200411,2005,1
AFF7T0200411,2006,1
AFI7T0502711,2004,1
AFI7T0502711,2007,1
AFI7T0502711,2009,1
AFI7T0502711,2010,1
AFI7T0502711,2011,1
AFI7T0502711,2012,1
AFI7T0502711,2013,1
AFI7T0502711,2014,1
AFI7T0502711,2015,1
AFI7T0502711,2016,1
AFI7T0502711,2017,1
AFI7T0502711,2018,1
AFI7T0502711,2019,1
AFI7T0502711,2020,1
AFI7T0502711,2021,1
AFI7T0502711,2022,1
AFM1103200008,2013,1
AFM1103200008,2014,1
AFM1103200008,2015,1
AFM1103200008,2016,1
AFM1103200008,2017,1
AFM1103200008,2018,1
AFM1103200008,2019,1
AFM1103200008,2020,1
AFM1103200008,2021,1
AFM910500212,2004,1
AFM910500212,2005,1
AFM910500213,2004,1
AFM910500213,2005,1
AFM910500214,2004,1
AFM910500216,2004,1
AFM910500221,2006,1
AFM910500221,2007,1
AFM910500221,2008,1
AFM910500221,2009,1
AFM910500221,2010,1
AFM910500221,2011,1
AFM910500221,2012,1
AFM910500221,2013,1
AFM910500221,2014,1
AFM910500221,2015,1
AFM910500221,2016,1
AFM910500221,2017,1
AFM910500221,2018,1
AFM910500221,2019,1
AFM910500221,2020,1
AFM910500221,2021,1
AFM910500221,2022,1
AFM910500222,2006,1
AFM910500222,2007,1
AFM910502511,2005,1
AFM910502511,2006,1
AFM910502511,2007,1
AFM910502511,2009,1
AFM910503511,2014,1
AFM910503511,2015,1
AFM910503511,2016,1
AFM910503511,2017,1
AFM910503511,2018,1
AFM910503511,2019,1
AFM910503511,2020,1
AFM910503521,2005,1
AFM910503521,2007,1
AFM910503521,2008,1
AFM910803713,2005,1
AFM910803713,2006,1
AFM910803713,2007,1
AFM910803713,2008,1
AFM910803713,2009,1
AFM910803713,2010,1
AFM910803713,2011,1
AFM910803713,2012,1
AFM910803713,2013,1
AFM910803713,2014,1
AFM910803713,2015,1
AFM910803713,2016,1
AFM910803713,2017,1
AFM910803713,2018,1
AFM910803713,2019,1
AFM910803713,2020,1
AFM910803713,2022,1
AFMRP0500231,2004,1
AFMRP0500241,2004,1
AFMRP0500261,2004,1
AFO1Z1409711,2013,1
AFOBJ2110811,2005,1
AFOEA1403911,2004,1
AFOHF1403911,2009,1
AFOHF1403911,2011,1
AFOHF1403911,2013,1
AFR6A0803711,2008,1
AFRLN0803711,2006,1
AFRLN0803711,2011,1
AFRLN0803711,2012,1
AFRLN0803711,2013,1
AFRLN0803711,2015,1
AFRLN0803711,2016,1
AFRLN0803711,2017,1
AFRLN0803711,2018,1
AFRLN0803711,2020,1
AFS1I0500211,2012,1
AFS1I0500211,2013,1
AFS1I0500211,2014,1
AFS1I0500211,2015,1
AFS1I0500211,2016,1
AFS1I0500211,2017,1
AFS1I0500211,2018,1
AFS1I0500211,2019,1
AFS1I0500211,2020,1
AFS1I0500211,2021,1
AFS1I0500211,2022,1
AFUKE0901411,2012,1
AFUKE0901411,2013,1
AGA5K1306311,2010,1
AGA5K1510611,2004,1
AGA5K1510611,2005,1
AGA5K1510611,2006,1
AGA5K1510611,2007,1
AGC2405000022,2018,1
AGC2405000022,2019,1
AGD1404400004,2013,1
AGD1404400004,2014,1
AGD1404400004,2015,1
AGD1404400004,2016,1
AGD1404400004,2017,1
AGDMC1412011,2004,1
AGDMC1412011,2005,1
AGDMC1412011,2006,1
AGDMC1412011,2007,1
AGDMC1412011,2008,1
AGDMC1412011,2009,1
AGDMC1412011,2010,1
AGDMC1412011,2011,1
AGDMC1412011,2012,1
AGDMC1412011,2013,1
AGDMC1412011,2014,1
AGDMC1412011,2015,1
AGDMC1412011,2016,1
AGDMC1412011,2017,1
AGDMC1412011,2019,1
AGDMC1412011,2020,1
AGDMC1412011,2022,1
AGEKE0900211,2014,1
AGEKE0900211,2015,1
AGEKE0900211,2016,1
AGEKE0900211,2018,1
AGEKE0900211,2019,1
AGEKE0900211,2020,1
AGEKE0900211,2021,1
AGEKE0900211,2022,1
AGEKE1304811,2004,1
AGEKE1304811,2005,1
AGM5B0803711,2005,1
AGM5P2201411,2007,1
AGM5P2201411,2008,1
AGM5P2201411,2009,1
AGMDA2201411,2004,1
AGOMC3105011,2004,1
AGOMC3105011,2005,1
AGOMC3105011,2007,1
AGOMC3105011,2008,1
AGOMC3105011,2009,1
AGOMC3105011,2010,1
AGOMC3105011,2011,1
AGOMC3105011,2012,1
AGOMC3105011,2013,1
AGOMC3105011,2018,1
AGOMC3105011,2019,1
AGOMC3105011,2020,1
AGR1904800062,2016,1
AGR1904800062,2017,1
AGR1904800062,2018,1
AGR1904800062,2019,1
AGR1904800062,2020,1
AGR1904800062,2021,1
AGR1904800062,2022,1
AGR3105000622,2019,1
AGR3105000622,2020,1
AGR3105000622,2021,1
AGR3105000622,2022,1
AGR5H1904811,2005,1
AGR5H1904811,2006,1
AGR5H1904811,2007,1
AGR5H1904811,2009,1
AGR5H1904811,2010,1
AGR5H1904811,2011,1
AGR5H1904811,2012,1
AGR5H1904811,2013,1
AGR5N2201411,2004,1
AGR5N2201411,2005,1
AGR5N2201411,2006,1
AGR5N2201411,2007,1
AGR5N2201411,2008,1
AGR5N2201411,2009,1
AGR5N2201411,2010,1
AGR5N2201411,2011,1
AGR5N2201411,2012,1
AGR5N2201411,2013,1
AGR5N2201411,2014,1
AGR5N2201411,2016,1
AGR5N2201411,2017,1
AGR5N2201411,2018,1
AGR5N2201411,2019,1
AGR5N2201411,2020,1
AGR5N2201411,2021,1
AGR5N2201411,2022,1
AGR5P0801911,2004,1
AGR5P0801911,2005,1
AGR5P0801911,2006,1
AGR5P0801911,2007,1
AGR5P0801911,2008,1
AGR5P0801911,2009,1
AGR5P0801911,2010,1
AGR5P0801911,2011,1
AGR5P0801911,2012,1
AGR5P0801911,2013,1
AGR5P0801911,2014,1
AGR5P0801911,2015,1
AGR5P0801911,2016,1
AGR5P0801911,2017,1
AGR5P0801911,2018,1
AGR5P0801911,2019,1
AGR5P0801911,2020,1
AGR5P0801911,2021,1
AGR5P0801911,2022,1
AGR5P1301011,2004,1
AGR5P1301011,2005,1
AGR5P1301011,2012,1
AGR5P1301011,2013,1
AGR5P1301011,2021,1
AGR5P1301011,2022,1
AGR5P1408311,2005,1
AGR5P1408311,2006,1
AGR5P1408311,2008,1
AGR5P1408311,2009,1
AGR5P1408311,2010,1
AGR5P1408311,2011,1
AGR5P1408311,2012,1
AGR5P1408311,2013,1
AGR5P1503311,2013,1
AGU0901700112,2015,1
AGU0901700112,2016,1
AGU0901700112,2017,1
AGU0901700112,2018,1
AGU1F1409811,2019,1
AGU5E0901711,2010,1
AGU5E0901711,2011,1
AGU5E0901711,2013,1
AGU7F1101711,2014,1
AGU7F1101711,2015,1
AGU7F1101711,2016,1
AGUL71409711,2006,1
AGUL71409711,2014,1
AGUL71409711,2016,1
AGUL71409711,2018,1
AGUL71409711,2019,1
AGUL71409711,2020,1
AGUL71409711,2021,1
AGUL71409711,2022,1
AHAKE0900411,2005,1
AHAKE0900411,2006,1
AHAKE0900411,2007,1
AHAKE0900411,2008,1
AHAKE0900411,2009,1
AHAKE0900411,2010,1
AHAKE0900411,2011,1
AHAKE0900411,2013,1
AHAKE0900411,2019,1
AHB1802000089,2022,1
AHEKE2603012,2005,1
AHEKE2604311,2005,1
AHEKE2604311,2013,1
AHEQU1403911,2006,1
AHL6E2201111,2007,1
AHL6E2201111,2008,1
AHL6E2201111,2009,1
AHL6E2201111,2010,1
AHL6E2201111,2011,1
AHL6E2201111,2018,1
AHL6E2201111,2019,1
AHL6E2201111,2021,1
AHL6E2201111,2022,1
AHL9M2201411,2006,1
AHM520200311,2005,1
AHM520200311,2006,1
AHM7F0501811,2006,1
AHM7F0501811,2007,1
AHM7F0501811,2008,1
AHM7F0501811,2009,1
AHM7F0501811,2010,1
AHM7F0501811,2011,1
AHM7F0501811,2012,1
AHM7F0501811,2013,1
AHM7F0501811,2014,1
AHM7F0501811,2015,1
AHM7F0501811,2016,1
AHM7F0501811,2017,1
AHM7F0501811,2018,1
AHM7F0501811,2019,1
AHM7F0501811,2020,1
AHM7F0501811,2021,1
AHM7F0501811,2022,1
AHO5E0901611,2012,1
AHO5E0901611,2013,1
AHO5E0901611,2016,1
AHO5E0901611,2017,1
AHO5E0901611,2019,1
AHOSP3200711,2013,1
AHOSP3200711,2020,1
AHOSP3200711,2021,1
AHS7X1900621,2013,1
AHS7X1900621,2016,1
AHS7X1900621,2017,1
AHS7X1900621,2018,1
AHS7X1900621,2019,1
AHS7X1900621,2020,1
AHS7X1900621,2021,1
AHS7X1900621,2022,1
AHSM91800111,2004,1
AHSM91800111,2005,1
AHUEA1403921,2004,1
AHUTG2041311,2006,1
AHUTG2041311,2008,1
AHUTG2041311,2009,1
AHUTG2041311,2010,1
AHUTG2041311,2011,1
AHUTG2041311,2012,1
AHUTG2041311,2013,1
AHUTG2041311,2015,1
AHUTG2041311,2016,1
AHY1407000772,2017,1
AHY1407000772,2018,1
AHY1503300374,2016,1
AHY1605300265,2019,1
AHY1605300265,2020,1
AIB2G1400211,2011,1
AIB2G1400211,2012,1
AIB2G1400211,2013,1
AIB2G1400211,2014,1
AIB2G1400211,2016,1
AIB2G1400211,2017,1
AIB2G1400211,2021,1
AIB2G1400211,2022,1
AIC0801900299,2019,1
AIC0801900299,2020,1
AIC1C0801911,2019,1
AICL70901711,2010,1
AICL70901711,2011,1
AICL70901711,2012,1
AICL70901711,2013,1
AIG5N1409811,2005,1
AIG5N1409811,2006,1
AIH6D1510411,2005,1
AIJ1408300008,2015,1
AIJ1408300008,2016,1
AIJ1408300008,2018,1
AIJ1408300008,2019,1
AIJ1408300008,2022,1
AIM210000005,2014,1
AIM210000005,2015,1
AIM210000005,2017,1
AIM210000005,2018,1
AIM2201600336,2020,1
AIM2201600336,2021,1
AIM2201600336,2022,1
AIM520200411,2016,1
AIM521502411,2011,1
AIM521502411,2013,1
AIM7J0200211,2014,1
AIM7J0200211,2015,1
AIM7J0200211,2018,1
AIM7J0200211,2019,1
AIM7J0200211,2020,1
AIM9M0801911,2005,1
AIM9M0801911,2006,1
AIM9M0801911,2008,1
AIM9M0801911,2010,1
AIM9M2111411,2004,1
AIM9M2111411,2005,1
AIM9M2111411,2006,1
AIM9M2111411,2007,1
AIM9M2111411,2008,1
AIM9M2111411,2009,1
AIM9M2111411,2010,1
AIM9M2111411,2011,1
AIM9M2111411,2012,1
AIM9M2111411,2013,1
AIM9M2111411,2020,1
AIM9M2111411,2021,1
AIMQB2600211,2012,1
AIMQB2600211,2013,1
AIN1901200068,2022,1
AIN1Z0502811,2012,1
AIN1Z0502811,2013,1
AIN1Z0502811,2015,1
AIN1Z0502811,2016,1
AIN1Z0502811,2017,1
AIN1Z0502811,2018,1
AIN1Z0502811,2019,1
AIN1Z0502811,2021,1
AIN1Z0502811,2022,1
AIN232803211,2007,1
AIN4N2802211,2006,1
AIN4N2802211,2010,1
AIN4N2802211,2011,1
AIN4N2802211,2012,1
AIN7N1903911,2006,1
AIN7N1903911,2007,1
AIN7N1903911,2009,1
AIN7N1903911,2011,1
AIN7N1903911,2012,1
AIN7N1903911,2013,1
AIN7N1903911,2014,1
AIN7N1903911,2015,1
AIN7N1903911,2016,1
AIN7N1903911,2017,1
AIN7N1903911,2018,1
AIN7N1903911,2019,1
AIN7N1903911,2020,1
AIN7N1903911,2021,1
AIN7N1903911,2022,1
AIN9M1902611,2004,1
AIN9M1902611,2005,1
AINKE0900311,2018,1
AINKE0900311,2019,1
AINMD1902611,2004,1
AINMD1902611,2005,1
AINMD1902611,2006,1
AINMD1902611,2007,1
AINMD1902611,2009,1
AINMD1902611,2010,1
AINMD1902611,2011,1
AINMD1902611,2012,1
AINMD1902611,2013,1
AINMD1902611,2014,1
AINMD1902611,2016,1
AINMD1902611,2017,1
AINMD1902611,2018,1
AINMD1902611,2019,1
AINMD1902611,2020,1
AINMD1902611,2021,1
AINMD1902611,2022,1
AINNG0200211,2014,1
AINNG0200211,2015,1
AINNG0200211,2016,1
AINNG0200211,2017,1
AINNG0200211,2018,1
AINNG0200211,2020,1
AINNG0200211,2021,1
AINNG0200211,2022,1
AIP3K2117411,2012,1
AIP3K2117411,2013,1
AIP9M2802211,2004,1
AIP9M2802211,2005,1
AIP9M2802211,2009,1
AIP9M2802211,2010,1
AIP9M2802211,2011,1
AIRLJ1409711,2010,1
AIRLJ1409711,2013,1
AIS2802702755,2014,1
AIS2802702755,2015,1
AISMD2802711,2006,1
AISRE2700411,2005,1
AISRE2700411,2006,1
AISRE2700411,2007,1
AIV7X0200211,2011,1
AIV7X0200211,2012,1
AIV7X0200211,2013,1
AJA0900500338,2015,1
AJA0900500338,2016,1
AJA0900500338,2017,1
AJA0900500338,2018,1
AJA0900500338,2019,1
AJA0900500338,2020,1
AJA0900500338,2021,1
AJA0900500338,2022,1
AJA5W0900511,2004,1
AJA5W0900511,2005,1
AJA5W0900511,2006,1
AJA5W0900511,2011,1
AJA5W0900511,2013,1
AJAEE0900311,2013,1
AJAEE0901411,2012,1
AJAEE0901411,2013,1
AJEBT2107411,2008,1
AJEBT2107411,2010,1
AJEBT2107411,2018,1
AJEBT2107411,2019,1
AJEBT2107411,2020,1
AJEBT2107411,2021,1
AJEBT2107411,2022,1
AJN0803701097,2021,1
AJN0803701097,2022,1
AJU0803700310,2017,1
AJU0803700310,2018,1
AJU0803700310,2019,1
AJU0803700310,2021,1
AJU0803700310,2022,1
AJU0803700383,2015,1
AJU0803700383,2016,1
AJU0803700383,2017,1
AJU0803700383,2018,1
AJU0803700383,2019,1
AJU0803700383,2020,1
AJU0803700383,2021,1
AJU0803700383,2022,1
AJU520803711,2006,1
AJU520803711,2007,1
AJU910803711,2005,1
AJU910803711,2006,1
AJU910803711,2007,1
AJU910803711,2008,1
AJU9M0803711,2005,1
AJU9M0803711,2006,1
AJU9M0803711,2007,1
AJU9M0803711,2008,1
AJU9M0803711,2009,1
AJU9M0803711,2010,1
AJU9M0803711,2011,1
AJU9M0803711,2012,1
AJU9M0803711,2013,1
AJU9M0803711,2014,1
AJU9M0803711,2015,1
AJU9M0803711,2016,1
ALA2S2802711,2007,1
ALA5T3200411,2007,1
ALA5T3200411,2010,1
ALA5T3200411,2012,1
ALA5T3200411,2013,1
ALA5T3200412,2005,1
ALAEE0503511,2013,1
ALAEE0503521,2013,1
ALC0502700173,2022,1
ALC0503003018,2015,1
ALC0503003018,2016,1
ALC0503003018,2017,1
ALC0503003018,2018,1
ALC0503003018,2019,1
ALC0503003018,2020,1
ALC0503003018,2021,1
ALC0503003018,2022,1
ALC1900600067,2020,1
ALC7F1605211,2009,1
ALC7F1605211,2010,1
ALC7F1605211,2011,1
ALC7F1605211,2012,1
ALC7F1605211,2013,1
ALC910803711,2005,1
ALC910803711,2006,1
ALC910803711,2007,1
ALC910803711,2008,1
ALC910803711,2010,1
ALCLJ1306311,2006,1
ALE7L0502711,2004,1
ALE7L0502711,2005,1
ALE7L0502711,2006,1
ALE7L0502711,2007,1
ALE7L0502711,2009,1
ALE7L0502711,2010,1
ALE7L0502711,2011,1
ALE7L0502711,2012,1
ALE7Q1505111,2005,1
ALELJ0900711,2006,1
ALELJ0900711,2007,1
ALELJ0900711,2009,1
ALELJ0900711,2010,1
ALELJ0900711,2011,1
ALELJ0900711,2012,1
ALELJ0900711,2013,1
ALI1902600055,2017,1
ALI1902600055,2018,1
ALI1902600055,2019,1
ALI1902600055,2020,1
ALI1902600055,2021,1
ALI1902600055,2022,1
ALM0501800024,2014,1
ALM0501800024,2015,1
ALM0501800024,2016,1
ALM0501800024,2017,1
ALM0501800024,2018,1
ALM0501800024,2019,1
ALM0501800024,2020,1
ALM0501800024,2021,1
ALM0501800024,2022,1
ALM0900300231,2015,1
ALM0900300231,2016,1
ALM0900300231,2017,1
ALM0900300231,2018,1
ALM1510600742,2017,1
ALM1510600742,2018,1
ALM1510600742,2019,1
ALM1510600742,2020,1
ALM1510600742,2021,1
ALM1510600742,2022,1
ALM1904100002,2014,1
ALM1904100002,2015,1
ALM1904100002,2016,1
ALM1904100002,2017,1
ALM1904100002,2018,1
ALM1904100002,2019,1
ALM1904100002,2021,1
ALM1904100002,2022,1
ALM1L1411911,2007,1
ALM1L1411911,2008,1
ALM1L1411911,2009,1
ALM1L1411911,2012,1
ALM1L1411911,2013,1
ALM1L1411911,2014,1
ALM1L1411911,2015,1
ALM1L1411911,2016,1
ALM1L1411911,2017,1
ALM1L1411911,2018,1
ALM1L1411911,2019,1
ALM1L1411911,2020,1
ALM1L1411911,2021,1
ALM1L1411911,2022,1
ALM5M1510611,2005,1
ALM5M1510611,2006,1
ALM5M1510611,2008,1
ALM5M1510611,2010,1
ALM5M1510611,2011,1
ALM5M1510611,2012,1
ALM5M1510611,2013,1
ALM5T0900311,2005,1
ALM5T0900311,2006,1
ALM5T0900311,2007,1
ALM5T0900311,2008,1
ALM5T0900311,2009,1
ALM5T0900311,2010,1
ALM5T0900311,2011,1
ALM5T0900311,2012,1
ALM5T0900311,2013,1
ALM5T0900322,2009,1
ALM5T0900322,2010,1
ALM5T0900322,2011,1
ALM5T0900322,2012,1
ALM5T0900322,2013,1
ALM5T0900322,2014,1
ALM5T0900322,2015,1
ALM5T0900322,2016,1
ALM5T0900322,2017,1
ALM5T0900322,2018,1
ALM5T0900322,2019,1
ALM5T0900322,2020,1
ALM5T0900322,2021,1
ALM5T0900322,2022,1
ALM5T0901221,2008,1
ALM5T0901411,2004,1
ALM5T0901411,2005,1
ALM5T0901411,2006,1
ALM5T0901411,2007,1
ALM5T0901411,2008,1
ALM5T0901411,2009,1
ALM8T2803211,2004,1
ALM8T2803211,2005,1
ALM8T2803211,2007,1
ALM8T2803211,2008,1
ALM8T2803211,2010,1
ALM8T2803211,2011,1
ALM8T2803211,2012,1
ALM8T2803211,2013,1
ALM912803211,2005,1
ALM912803211,2008,1
ALM912803211,2010,1
ALM912803211,2011,1
ALM912803211,2012,1
ALM912803211,2013,1
ALMEA1411911,2004,1
ALMEA2111411,2004,1
ALMKE0503511,2013,1
ALMKE0503512,2013,1
ALMTI0503511,2013,1
ALNLJ1901811,2006,1
ALP920803711,2008,1
ALSKE2402811,2017,1
ALSKE2402811,2018,1
ALU0100100034,2013,1
ALU0100100034,2015,1
ALU0100100034,2019,1
ALU0100100034,2020,1
ALU0100100034,2021,1
ALU1103200082,2022,1
ALU1503300396,2016,1
ALU1503300396,2017,1
ALU1503300396,2018,1
ALU1503300396,2019,1
ALU1503300396,2020,1
ALU1503300396,2021,1
ALU7Q2111411,2006,1
ALU7Q2111411,2007,1
ALU7Q2111411,2010,1
AMA070000003,2014,1
AMA0705100008,2016,1
AMA0705100008,2017,1
AMA0705100008,2018,1
AMA0705100008,2019,1
AMA0705100008,2020,1
AMA0711400003,2018,1
AMA0711400003,2019,1
AMA0711400003,2020,1
AMA522803211,2011,1
AMA522803211,2012,1
AMA522803211,2013,1
AMA522803211,2016,1
AMA522803211,2017,1
AMA522803211,2018,1
AMA522803211,2019,1
AMA522803211,2020,1
AMA7T2201411,2004,1
AMA7T2201411,2005,1
AMA8A1403911,2007,1
AMA9M2803211,2013,1
AMAAX1510411,2006,1
AMAAX1510411,2007,1
AMAAX1510411,2009,1
AMAAX1510411,2010,1
AMAL70600711,2006,1
AMARP2201411,2004,1
AMARP2501211,2012,1
AMARP2501211,2013,1
AMARP2501211,2014,1
AMARP2501211,2015,1
AMARP2501211,2016,1
AMARP2501211,2017,1
AMARP2501211,2018,1
AMARP2501211,2019,1
AMARP2501211,2020,1
AMARP2501211,2021,1
AMARP2501211,2022,1
AMBLM1306911,2004,1
AMBLM1306911,2005,1
AMBLM1306911,2006,1
AMBLM1306911,2007,1
AMBLM1306911,2008,1
AMBLM1306911,2009,1
AMBLM1306911,2010,1
AMBLM1306911,2011,1
AMBLM1306911,2012,1
AMBLM1306911,2013,1
AMBLM1306911,2015,1
AMBLM1306911,2016,1
AMBLM1306911,2020,1
AMD1000500122,2017,1
AMD1000500122,2019,1
AMD1000500122,2020,1
AMD1000500122,2021,1
AMD1000500122,2022,1
AMD1000500123,2017,1
AMD1000500123,2019,1
AMD1000500123,2020,1
AMD1000500123,2021,1
AMD1000500123,2022,1
AMD1000500714,2020,1
AMD1000500714,2021,1
AMD1000500714,2022,1
AMD1000500715,2020,1
AMD1000500715,2021,1
AMD1000500715,2022,1
AMD3L1000511,2017,1
AMD3L1000511,2019,1
AMD3L1000511,2020,1
AMD3L1000511,2021,1
AMD3L1000511,2022,1
AME0200300155,2014,1
AME0200300155,2015,1
AME0200300155,2017,1
AME0200300155,2018,1
AME0200300155,2019,1
AME0200300155,2020,1
AME0200400099,2015,1
AME0200400099,2016,1
AME0200400099,2017,1
AME0200400099,2018,1
AME0200400099,2019,1
AME0200400099,2020,1
AME0200400099,2021,1
AME0200400385,2018,1
AME0200400386,2018,1
AME0200400386,2019,1
AME0200400386,2020,1
AME0200400386,2021,1
AME0200400386,2022,1
AME0801900023,2017,1
AME0801900023,2018,1
AME0801900023,2019,1
AME0801900023,2020,1
AME0801900023,2021,1
AME0801900023,2022,1
AME0803700792,2019,1
AME0803700792,2020,1
AME0803700792,2022,1
AME0805100008,2014,1
AME0805100008,2015,1
AME0805100008,2016,1
AME1104400036,2022,1
AME110600711,2013,1
AME1306100028,2014,1
AME1510601325,2022,1
AME1605200065,2014,1
AME1605200065,2015,1
AME1605200065,2016,1
AME1605200065,2017,1
AME1605200065,2018,1
AME1605200065,2019,1
AME1605200065,2020,1
AME1605200065,2021,1
AME1605200065,2022,1
AME1901200031,2015,1
AME1901200031,2016,1
AME1901200031,2017,1
AME1901200031,2018,1
AME1901200031,2019,1
AME1901200031,2020,1
AME1901200031,2021,1
AME1901200031,2022,1
AME1C0803711,2010,1
AME1C0803711,2011,1
AME1I1901211,2005,1
AME1I1901211,2006,1
AME1I1901211,2010,1
AME1I1901211,2011,1
AME1I1901211,2012,1
AME1I1901211,2013,1
AME1I1901211,2022,1
AME2111400902,2019,1
AME2111400902,2022,1
AME2201101279,2017,1
AME2201101279,2018,1
AME2201101279,2019,1
AME2201101279,2020,1
AME2201101279,2021,1
AME2201101279,2022,1
AME2604200008,2013,1
AME2604200008,2019,1
AME2604200008,2020,1
AME2604200008,2021,1
AME2604200008,2022,1
AME271403911,2014,1
AME271403911,2015,1
AME271403911,2016,1
AME271403911,2017,1
AME271403911,2018,1
AME271403911,2019,1
AME271403911,2020,1
AME271403911,2021,1
AME271403911,2022,1
AME2802200064,2016,1
AME2802200094,2017,1
AME2802200094,2018,1
AME2802200094,2019,1
AME2902800003,2017,1
AME2902800003,2018,1
AME2902800003,2020,1
AME2902800003,2021,1
AME2902800003,2022,1
AME3008200001,2013,1
AME3008200001,2014,1
AME3008200001,2015,1
AME3008200001,2016,1
AME3008200001,2017,1
AME3008200001,2018,1
AME3008200001,2019,1
AME3008200001,2020,1
AME3008200001,2021,1
AME3008200001,2022,1
AME3202600039,2018,1
AME3202600039,2019,1
AME3202600039,2020,1
AME3202600039,2021,1
AME3202600039,2022,1
AME460803711,2005,1
AME510200411,2012,1
AME510200411,2013,1
AME510200411,2014,1
AME510200411,2016,1
AME510200411,2017,1
AME510200411,2018,1
AME510200411,2019,1
AME510200411,2020,1
AME520200412,2007,1
AME520200412,2008,1
AME560803711,2004,1
AME560803711,2005,1
AME560803711,2006,1
AME560803711,2008,1
AME5Q1000511,2008,1
AME5Q1000511,2009,1
AME5Q1000511,2010,1
AME5Q1000511,2011,1
AME5T0900311,2005,1
AME5T0900311,2006,1
AME5T0900311,2007,1
AME5T0900311,2008,1
AME5T0900311,2009,1
AME5T0900311,2010,1
AME5T0900311,2011,1
AME5T0900311,2012,1
AME5T0900311,2013,1
AME5T0900311,2015,1
AME5T0900311,2016,1
AME5T0900311,2018,1
AME5T0900311,2019,1
AME5T0900311,2020,1
AME5T0900311,2021,1
AME5T0900311,2022,1
AME5T0901011,2007,1
AME5T0901011,2010,1
AME5T0901011,2011,1
AME5T0901011,2012,1
AME5T0901011,2013,1
AME5T0901011,2014,1
AME5T0901011,2017,1
AME5T0901011,2018,1
AME5T0901011,2019,1
AME5T0901011,2020,1
AME5T0901011,2021,1
AME5T0901011,2022,1
AME5T0901211,2007,1
AME5T0901211,2008,1
AME5T0901211,2009,1
AME5T0901211,2010,1
AME5T0901211,2011,1
AME5T0901211,2012,1
AME5T0901211,2013,1
AME5T0901211,2019,1
AME5T0901211,2020,1
AME5T0901211,2021,1
AME5T0901211,2022,1
AME5U1510411,2006,1
AME5U1510411,2007,1
AME5U1510411,2010,1
AME5U1510411,2011,1
AME5U1510411,2012,1
AME5U1510411,2013,1
AME5U1510411,2014,1
AME5U1510411,2015,1
AME5U1510411,2019,1
AME5U1510411,2020,1
AME5U1510411,2021,1
AME5U1510411,2022,1
AME5W0900511,2005,1
AME5W0900511,2010,1
AME5W0900511,2012,1
AME5X1510412,2010,1
AME5X1510412,2011,1
AME5X1510412,2012,1
AME5X1510412,2016,1
AME5X1510412,2017,1
AME5X1510412,2018,1
AME5X1510412,2019,1
AME5X1510412,2020,1
AME5X1510412,2021,1
AME5X1510412,2022,1
AME690901111,2006,1
AME692201611,2004,1
AME692201611,2005,1
AME692201611,2006,1
AME692201611,2007,1
AME692201611,2008,1
AME692201611,2009,1
AME692201611,2010,1
AME692201611,2011,1
AME692201611,2012,1
AME692201611,2013,1
AME692201611,2014,1
AME692201611,2015,1
AME692201611,2016,1
AME692201611,2017,1
AME692201611,2018,1
AME692201611,2019,1
AME692201611,2020,1
AME692201611,2021,1
AME692201611,2022,1
AME6E1510611,2006,1
AME6E1510611,2007,1
AME6E1510611,2008,1
AME6E1510611,2009,1
AME6E1510611,2010,1
AME6E1510611,2012,1
AME6E1510612,2022,1
AME6E1904811,2018,1
AME6E2101511,2008,1
AME6E2101511,2015,1
AME6E2101511,2016,1
AME6E2101511,2017,1
AME6E2101511,2018,1
AME6E2101511,2019,1
AME6E2101511,2021,1
AME6E2101511,2022,1
AME7L1505711,2004,1
AME7L1505711,2005,1
AME7L1505711,2006,1
AME7L1505711,2007,1
AME7L1505711,2008,1
AME7T1306111,2006,1
AME7T1306111,2007,1
AME7T1306111,2008,1
AME7T1306111,2009,1
AME7T1306111,2010,1
AME7T1306111,2011,1
AME7T1306111,2012,1
AME7T1306111,2013,1
AME7T1306111,2015,1
AME7T1306111,2016,1
AME7T1306111,2017,1
AME7T1306111,2018,1
AME7T1306111,2019,1
AME7T1306111,2020,1
AME7T1306111,2021,1
AME7T1306111,2022,1
AME7X0803711,2008,1
AME7X0803711,2009,1
AME7X2201411,2004,1
AME7X2201411,2005,1
AME7X2201411,2006,1
AME860803711,2005,1
AME860803721,2007,1
AME860803721,2008,1
AME860803721,2009,1
AME8A1412011,2005,1
AME8T0500212,2016,1
AME911510411,2005,1
AME911902112,2005,1
AME911902112,2006,1
AME912402811,2018,1
AME912402811,2019,1
AME912402811,2020,1
AME912802211,2005,1
AME912802211,2007,1
AME9G2201411,2006,1
AME9G2201411,2012,1
AME9G2402811,2011,1
