_id,latitudnorte,longitudoeste
65bec4d6675c397043f14fde,25.53965,-103.36537
65bec4d6675c397043f14fdf,31.63546,-106.44587
65bec4d6675c397043f14fe0,"26°1'50""","98°25'9"""
65bec4d6675c397043f14fe1,"17°59'0""","92°18'0"""
65bec4d6675c397043f14fe2,"19°54'24""","99°39'7"""
65bec4d6675c397043f14fe3,"25º40'25.53""","100º24'45.14"""
65bec4d6675c397043f14fe4,"19°11'0""","99°28'0"""
65bec4d6675c397043f14fe5,21.81557,-102.28556
65bec4d6675c397043f14fe6,21.93775,-102.29321
65bec4d6675c397043f14fe7,"22°7'24""","0.1°55'7"""
65bec4d6675c397043f14fe8,"21°56'15""","0.1°17'24"""
65bec4d6675c397043f14fe9,"19°48'11""","-99°52'44"""
65bec4d6675c397043f14fea,"21°14'47""","100°36'32"""
65bec4d6675c397043f14feb,"32°36'20""","115°37'35"""
65bec4d6675c397043f14fec,32.59648,-115.63009
65bec4d6675c397043f14fed,32.59587,-115.63031
65bec4d6675c397043f14fee,"18°52'0""","99°10'25"""
65bec4d6675c397043f14fef,"25º43'25.39""","100º16'46.11"""
65bec4d6675c397043f14ff0,"19°29'40""","98°30'59"""
65bec4d6675c397043f14ff1,31.69737,-106.45002
65bec4d6675c397043f14ff2,27.93891,-101.21253
65bec4d6675c397043f14ff3,20.62748,-100.43414
65bec4d6675c397043f14ff4,"19°27'23""","99°13'19"""
65bec4d6675c397043f14ff5,"29°59'42""","98°11'48"""
65bec4d6675c397043f14ff6,20.6184,-103.34308
65bec4d6675c397043f14ff7,20.65249,-103.35211
65bec4d6675c397043f14ff8,"19°27'0""","-99°7'14"""
65bec4d6675c397043f14ff9,"19°27'2""","-99°7'11"""
65bec4d6675c397043f14ffa,23.75097,-99.12111
65bec4d6675c397043f14ffb,31.73596,-106.46913
65bec4d6675c397043f14ffc,31.62472,-106.39185
65bec4d6675c397043f14ffd,"24°1'26""","104°34'12"""
65bec4d6675c397043f14ffe,"14°52'54""","92°16'51"""
65bec4d6675c397043f14fff,"20°36'31""","-100°23'55"""
65bec4d6675c397043f15000,31.64623,-106.39017
65bec4d6675c397043f15001,"31°43'37""","106°28'45"""
65bec4d6675c397043f15002,"23°59'37""","104°37'38"""
65bec4d6675c397043f15003,"29°1'38""","0.11°55'1"""
65bec4d6675c397043f15004,"31°37'28""","106°20'46"""
65bec4d6675c397043f15005,31.69192,-106.43689
65bec4d6675c397043f15006,31.68093,-106.44245
65bec4d6675c397043f15007,"20°37'54""","-103°21'25"""
65bec4d6675c397043f15008,"26°0'23""","98°12'38"""
65bec4d6675c397043f15009,19.54592,-99.20513
65bec4d6675c397043f1500a,31.66641,-106.34525
65bec4d6675c397043f1500b,31.64805,-106.38634
65bec4d6675c397043f1500c,"25º46'8""","100º10'2"""
65bec4d6675c397043f1500d,"82°12'38""","5°30'41"""
65bec4d6675c397043f1500e,19.40003,-99.08174
65bec4d6675c397043f1500f,"19°28'32""","-99°13'21"""
65bec4d6675c397043f15010,19.34498,-99.14353
65bec4d6675c397043f15011,"25°33'51""","-103°27'40"""
65bec4d6675c397043f15012,19.5002,-99.16173
65bec4d6675c397043f15013,"20°0'0""","0.98°0'0"""
65bec4d6675c397043f15014,"22°44'18""","98°57'45"""
65bec4d6675c397043f15015,"21°0'30""","89°40'6"""
65bec4d6675c397043f15016,"25°31'41""","103°21'39"""
65bec4d6675c397043f15017,"25º41'31.77""","100º21'09.35"""
65bec4d6675c397043f15018,"25°53'52.32""","100°12'53.46"
65bec4d6675c397043f15019,"25°42'35""","-100°18'12"""
65bec4d6675c397043f1501a,"27°1'48""","101°51'11"""
65bec4d6675c397043f1501b,19.50258,-99.16617
65bec4d6675c397043f1501c,26.03871,-98.22984
65bec4d6675c397043f1501d,"25°43'56""","0.1°14'47"""
65bec4d6675c397043f1501e,"31°41'2""","105°26'42"""
65bec4d6675c397043f1501f,19.55177,-99.19904
65bec4d6675c397043f15020,"20°32'16""","103°15'37"""
65bec4d6675c397043f15021,"0°0'0""","0°0'0"""
65bec4d6675c397043f15022,19.5372,-99.20793
65bec4d6675c397043f15023,19.25677,-103.52939
65bec4d6675c397043f15024,"18°36'04""","103°30'06"""
65bec4d6675c397043f15025,"19°10'0""","-103°53'45"""
65bec4d6675c397043f15026,"18°57'38""","-103°53'26"""
65bec4d6675c397043f15027,"25º42'05.22""","100º31'38.89"""
65bec4d6675c397043f15028,"22°14'19""","97°52'44"""
65bec4d6675c397043f15029,19.49278,-99.16545
65bec4d6675c397043f1502a,"19°12'46""","98°24'28"""
65bec4d6675c397043f1502b,31.71287,-106.39978
65bec4d6675c397043f1502c,"18°16'3""","93°50'12"""
65bec4d6675c397043f1502d,"25°51'24""","-97°28'13"""
65bec4d6675c397043f1502e,"23°44'57""","99°7'52"""
65bec4d6675c397043f1502f,19.55209,-99.05781
65bec4d6675c397043f15030,19.35122,-99.10454
65bec4d6675c397043f15031,"20°28'3""","103°22'1"""
65bec4d6675c397043f15032,"26°0'21""","98°13'40"""
65bec4d6675c397043f15033,"25°45'28""","0.1°18'22"""
65bec4d6675c397043f15034,28.41514,-106.87173
65bec4d6675c397043f15035,"22°14'58""","97°51'54"""
65bec4d6675c397043f15036,22.05046,-100.86921
65bec4d6675c397043f15037,"22°44'49""","102°34'53"""
65bec4d6675c397043f15038,26.02227,-98.21707
65bec4d6675c397043f15039,25.53348,-103.36245
65bec4d6675c397043f1503a,19.52469,-99.12126
65bec4d6675c397043f1503b,"19°48'38""","98°58'5"""
65bec4d6675c397043f1503c,"20°37'31""","-103°20'4"""
65bec4d6675c397043f1503d,"19°6'31""","-98°13'44"""
65bec4d6675c397043f1503e,"20°59'28""","-100°24'7"""
65bec4d6675c397043f1503f,"20°38'14""","103°19'54"""
65bec4d6675c397043f15040,"25°35'54""","-100°54'18"""
65bec4d6675c397043f15041,19.51487,-99.10442
65bec4d6675c397043f15042,"29°2'46""","110°51'28"""
65bec4d6675c397043f15043,"25º43'8""","100º17'23"""
65bec4d6675c397043f15044,32.50922,-116.98079
65bec4d6675c397043f15045,"19°28'34""","98°6'40"""
65bec4d6675c397043f15046,"19°22'45""","99°34'5"""
65bec4d6675c397043f15047,"20°37'51""","-103°20'7"""
65bec4d6675c397043f15048,"29°5'58""","0.111°5'54"""
65bec4d6675c397043f15049,"29°20'21""","-100°59'44"""
65bec4d6675c397043f1504a,31.74452,-106.42879
65bec4d6675c397043f1504b,"20°49'4""","100°26'39"""
65bec4d6675c397043f1504c,"31°18'34""","-109°32'48"""
65bec4d6675c397043f1504d,"18°1'25""","94°35'30"""
65bec4d6675c397043f1504e,25.52897,-103.43699
65bec4d6675c397043f1504f,"19°19'20""","99°5'3"""
65bec4d6675c397043f15050,"19°19'19""","99°5'3"""
65bec4d6675c397043f15051,25.43752,-102.17342
65bec4d6675c397043f15052,25.65401,-103.42624
65bec4d6675c397043f15053,"20°56'13""","97°14'57"""
65bec4d6675c397043f15054,"20°40'0""","101°21'0"""
65bec4d6675c397043f15055,"20°30'35""","100°57'30"""
65bec4d6675c397043f15056,"20°34'58""","100°37'10"""
65bec4d6675c397043f15057,"25°31'36""","100°56'48"""
65bec4d6675c397043f15058,"25°32'24""","100°56'20"""
65bec4d6675c397043f15059,"19°31'11""","-99°7'24"""
65bec4d6675c397043f1505a,21.83569,-102.28129
65bec4d6675c397043f1505b,"19°6'53""","98°10'16"""
65bec4d6675c397043f1505c,"19°20'0""","99°8'0"""
65bec4d6675c397043f1505d,"19°7'0""","98°10'49"""
65bec4d6675c397043f1505e,19.51543,-99.07927
65bec4d6675c397043f1505f,"19°38'45""","99°5'28"""
65bec4d6675c397043f15060,21.84268,-102.28472
65bec4d6675c397043f15061,"25º42'12.97""","100º18'36.68"""
65bec4d6675c397043f15062,19.47595,-99.10664
65bec4d6675c397043f15063,26.04535,-98.37012
65bec4d6675c397043f15064,"19°31'54""","-99°3'48"""
65bec4d6675c397043f15065,"28°26'22""","106°48'52"""
65bec4d6675c397043f15066,"21°1'38""","0.1°24'0"""
65bec4d6675c397043f15067,"25º41'47""","100º19'10"""
65bec4d6675c397043f15068,"19°11'45""","99°11'26"""
65bec4d6675c397043f15069,"29°0'54""","110°54'57"""
65bec4d6675c397043f1506a,"28°42'40""","0.106°7'44"""
65bec4d6675c397043f1506b,"25º48'7.14""","100º17'41.69"""
65bec4d6675c397043f1506c,"19°4'20""","98°10'20"""
65bec4d6675c397043f1506d,"28°44'30""","106°9'40"""
65bec4d6675c397043f1506e,"19°29'47""","99°9'10"""
65bec4d6675c397043f1506f,"21°3'30""","100°28'00"""
65bec4d6675c397043f15070,"26°55'21""","105°41'28"""
65bec4d6675c397043f15071,"19°31'08.97""","98°51'52.42"""
65bec4d6675c397043f15072,"19°21'41.57""","98°58'01.83"""
65bec4d6675c397043f15073,"18°4'35""","96°08'40"""
65bec4d6675c397043f15074,"19°24'20""","99°12'30"""
65bec4d6675c397043f15075,19.82602,-98.97618
65bec4d6675c397043f15076,27.44281,-99.50082
65bec4d6675c397043f15077,"25°25'53""","-101°0'1"""
65bec4d6675c397043f15078,"19°17'0""","98°26'0"""
65bec4d6675c397043f15079,"19°23'45""","98°3'45"""
65bec4d6675c397043f1507a,20.62964,-100.43895
65bec4d6675c397043f1507b,"-99°3'17""","19°30'12"""
65bec4d6675c397043f1507c,26.03472,-98.36431
65bec4d6675c397043f1507d,"0°0'0""","0°0'0"""
65bec4d6675c397043f1507e,"0°0'0""","0°0'0"""
65bec4d6675c397043f1507f,"0°0'0""","0°0'0"""
65bec4d6675c397043f15080,"18°39'0""","98°32'0"""
65bec4d6675c397043f15081,19.35456,-99.03908
65bec4d6675c397043f15082,19.3517,-99.03114
65bec4d6675c397043f15083,31.70179,-106.4779
65bec4d6675c397043f15084,31.751,-106.42234
65bec4d6675c397043f15085,31.60935,-106.37182
65bec4d6675c397043f15086,31.69519,-106.433
65bec4d6675c397043f15087,"31°41'35""","-106°25'2"""
65bec4d6675c397043f15088,"20°39'10""","100°25'15"""
65bec4d6675c397043f15089,"25°43'42""","-100°17'12"""
65bec4d6675c397043f1508a,"25°33'25""","100°55'36"""
65bec4d6675c397043f1508b,"31°18'19""","111°57'18"""
65bec4d6675c397043f1508c,"19°26'13""","99°11'14"""
65bec4d6675c397043f1508d,"20°40'55""","-103°27'16"""
65bec4d6675c397043f1508e,"20°12'46""","103°59'20"""
65bec4d6675c397043f1508f,"20°21'7""","102°46'12"""
65bec4d6675c397043f15090,"31°25'36""","106°27'47"""
65bec4d6675c397043f15091,"31°28'43""","106°25'27"""
65bec4d6675c397043f15092,"28°41'12""","106°5'14"""
65bec4d6675c397043f15093,"18°5'8""","94°22'4"""
65bec4d6675c397043f15094,"18°6'2""","94°23'0"""
65bec4d6675c397043f15095,"31°28'8""","0.106°28'48"""
65bec4d6675c397043f15096,"19°29'3""","98°03'02"""
65bec4d6675c397043f15097,"18°35'67""","97°30'0"""
65bec4d6675c397043f15098,"19°38'29.49""","99°10'48.58"""
65bec4d6675c397043f15099,"18°36'55""","0.97°32'32"""
65bec4d6675c397043f1509a,"20°31'12""","100°52'36"""
65bec4d6675c397043f1509b,"25°43'43.67""","100°15'01.75"""
65bec4d6675c397043f1509c,"25°26'27""","100°53'32"""
65bec4d6675c397043f1509d,25.58935,-100.91929
65bec4d6675c397043f1509e,"25°45'50.09""","100°12'29.42"""
65bec4d6675c397043f1509f,19.48057,-99.22446
65bec4d6675c397043f150a0,25.46825,-103.35817
65bec4d6675c397043f150a1,"19°10'25""","99°28'30"""
65bec4d6675c397043f150a2,20.67942,-103.35347
65bec4d6675c397043f150a3,"-99°18'18""","19°8'41"""
65bec4d6675c397043f150a4,22.10938,-100.90159
65bec4d6675c397043f150a5,19.52397,-99.15923
65bec4d6675c397043f150a6,"-99°9'43""","19°31'28"""
65bec4d6675c397043f150a7,"-99°9'32""","19°31'17"""
65bec4d6675c397043f150a8,"25°43'57.16""","100°31'49.67"""
65bec4d6675c397043f150a9,20.36724,-99.96001
65bec4d6675c397043f150aa,"20°39'55""","100°14'17"""
65bec4d6675c397043f150ab,19.53071,-99.08243
65bec4d6675c397043f150ac,"25°42'22.52""","100°16'9.66"""
65bec4d6675c397043f150ad,27.41854,-99.52898
65bec4d6675c397043f150ae,"19°17'16.48""","99°38'48.35"""
65bec4d6675c397043f150af,"19°3'4""","100°4'23"""
65bec4d6675c397043f150b0,26.14488,-98.34044
65bec4d6675c397043f150b1,"25°30'16""","100°58'30"""
65bec4d6675c397043f150b2,"20°56'38""","0.101°24'22"""
65bec4d6675c397043f150b3,"25°46'55.95""","100°08'11.96"""
65bec4d6675c397043f150b4,"20°35'0""","103°26'20"""
65bec4d6675c397043f150b5,"19°32'12""","99°11'4"""
65bec4d6675c397043f150b6,"23°19'44""","-103°0'2"""
65bec4d6675c397043f150b7,"21°40'0""","100°36'0"""
65bec4d6675c397043f150b8,"22°6'57""","100°54'53"""
65bec4d6675c397043f150b9,"22°24'51""","-97°53'9"""
65bec4d6675c397043f150ba,19.63981,-103.44322
65bec4d6675c397043f150bb,"19°5'7""","-98°9'46"""
65bec4d6675c397043f150bc,"22°24'39""","97°53'41"""
65bec4d6675c397043f150bd,"19°5'0""","98°11'00"""
65bec4d6675c397043f150be,"22°7'1""","100°54'41"""
65bec4d6675c397043f150bf,"19°18'25""","0.99°31'59"""
65bec4d6675c397043f150c0,"17°59'40""","-92°55'55"""
65bec4d6675c397043f150c1,19.4059,-99.07563
65bec4d6675c397043f150c2,19.40584,-99.07655
65bec4d6675c397043f150c3,"26°1'5""","98°28'39"""
65bec4d6675c397043f150c4,"25°53'22.45""","100°13'25.74"""
65bec4d6675c397043f150c5,20.62367,-103.37207
65bec4d6675c397043f150c6,"19°10'35""","97°10'1"""
65bec4d6675c397043f150c7,20.63962,-103.35295
65bec4d6675c397043f150c8,"19°38'24""","99°10'59"""
65bec4d6675c397043f150c9,"19°17'13.59""","99°37'47.63"""
65bec4d6675c397043f150ca,"20°32'32""","101°05'57"""
65bec4d6675c397043f150cb,26.04466,-98.36816
65bec4d6675c397043f150cc,19.49736,-99.1616
65bec4d6675c397043f150cd,"19°38'29.39""","99°10'48.55"""
65bec4d6675c397043f150ce,"47°1'0""","57°22'37"""
65bec4d6675c397043f150cf,19.56425,-99.03933
65bec4d6675c397043f150d0,19.56544,-99.04197
65bec4d6675c397043f150d1,"20°39'24""","-103°21'49"""
65bec4d6675c397043f150d2,"20°30'6""","103°15'2"""
65bec4d6675c397043f150d3,"19°30'13""","0.99°5'32"""
65bec4d6675c397043f150d4,"20°34'21""","-103°12'5"""
65bec4d6675c397043f150d5,"31°39'42""","-106°21'15"""
65bec4d6675c397043f150d6,20.71625,-103.35861
65bec4d6675c397043f150d7,31.68899,-106.46986
65bec4d6675c397043f150d8,"100°52'33""","22°2'21"""
65bec4d6675c397043f150d9,"31°42'5""","-106°27'10"""
65bec4d6675c397043f150da,"98°8'53""","19°25'38"""
65bec4d6675c397043f150db,"25º44'04.52""","100º12'36.44"""
65bec4d6675c397043f150dc,"18°54'43""","99°10'53"""
65bec4d6675c397043f150dd,19.36728,-99.1072
65bec4d6675c397043f150de,28.68925,-100.52168
65bec4d6675c397043f150df,"20°35'59""","100°23'05"""
65bec4d6675c397043f150e0,"19°2'58""","-98°13'13"""
65bec4d6675c397043f150e1,19.4765,-99.19384
65bec4d6675c397043f150e2,19.47699,-99.19551
65bec4d6675c397043f150e3,19.45773,-99.19899
65bec4d6675c397043f150e4,"19°7'0""","89°10'28"""
65bec4d6675c397043f150e5,"20°38'48""","-105°14'17"""
65bec4d6675c397043f150e6,"19°10'39""","98°18'22"""
65bec4d6675c397043f150e7,"25º43'19""","100º18'11.3"""
65bec4d6675c397043f150e8,"25º44'32.25""","100º14'13.6"""
65bec4d6675c397043f150e9,"20°55'48""","0.89°40'52"""
65bec4d6675c397043f150ea,"20°35'40""","0.103°18'54"""
65bec4d6675c397043f150eb,21.96251,-102.27945
65bec4d6675c397043f150ec,"18°3'9""","96°9'8"""
65bec4d6675c397043f150ed,"21°50'0""","99°23'0"""
65bec4d6675c397043f150ee,"20°30'58""","100°51'33"""
65bec4d6675c397043f150ef,31.67725,-106.44586
65bec4d6675c397043f150f0,"24°15'22""","99°26'7"""
65bec4d6675c397043f150f1,"19°29'33""","99°9'59"""
65bec4d6675c397043f150f2,"24°1'1""","104°23'35"""
65bec4d6675c397043f150f3,"25°41'54.47""","100°28'7.84"""
65bec4d6675c397043f150f4,19.32239,-99.08286
65bec4d6675c397043f150f5,"20°15'50""","0.99°10'54"""
65bec4d6675c397043f150f6,20.63767,-103.37031
65bec4d6675c397043f150f7,"18°7'52""","94°22'17"""
65bec4d6675c397043f150f8,"19°3'43""","98°09'56"""
65bec4d6675c397043f150f9,"32°23'16""","0.117°3'31"""
65bec4d6675c397043f150fa,"25º41'32""","100º19'08"""
65bec4d6675c397043f150fb,"25º43'03.82""","100º05'51.32"""
65bec4d6675c397043f150fc,19.821,-98.96155
65bec4d6675c397043f150fd,"20°31'55""","100°10'5"""
65bec4d6675c397043f150fe,"19°43'35""","101°08'40"""
65bec4d6675c397043f150ff,"26°2'40""","98°22'0"""
65bec4d6675c397043f15100,27.48151,-99.54443
65bec4d6675c397043f15101,"21°57'16.86""","102°21'17.66"""
65bec4d6675c397043f15102,"20°58'45""","100°25'22"""
65bec4d6675c397043f15103,"18°7'39""","94°23'46"""
65bec4d6675c397043f15104,"31°52'52""","116°37'10"""
65bec4d6675c397043f15105,"32°28'29""","116°44'69"""
65bec4d6675c397043f15106,19.48296,-99.17904
65bec4d6675c397043f15107,"16°43'50""","-92°39'35"""
65bec4d6675c397043f15108,20.47169,-103.21635
65bec4d6675c397043f15109,19.47693,-99.22907
65bec4d6675c397043f1510a,"20°35'50""","100°15'01"""
65bec4d6675c397043f1510b,19.56479,-99.2017
65bec4d6675c397043f1510c,19.39182,-98.97799
65bec4d6675c397043f1510d,31.69405,-106.4331
65bec4d6675c397043f1510e,"31°8'17""","106°0'23"""
65bec4d6675c397043f1510f,25.43293,-100.99098
65bec4d6675c397043f15110,"25º40'44.81""","100º26'38.94"""
65bec4d6675c397043f15111,"25º40'26""","100º25'05"""
65bec4d6675c397043f15112,19.46362,-99.22049
65bec4d6675c397043f15113,25.6055,-103.44898
65bec4d6675c397043f15114,19.6578,-99.18922
65bec4d6675c397043f15115,"19°39'0""","99°10'0"""
65bec4d6675c397043f15116,"18°25'23""","97°24'53"""
65bec4d6675c397043f15117,19.53405,-99.06457
65bec4d6675c397043f15118,"19°11'0""","99°28'0"""
65bec4d6675c397043f15119,25.69805,-100.2722
65bec4d6675c397043f1511a,28.43667,-106.82988
65bec4d6675c397043f1511b,31.73548,-106.4237
65bec4d6675c397043f1511c,"31°45'6""","106°25'56"""
65bec4d6675c397043f1511d,"20°29'50""","103°13'35"""
65bec4d6675c397043f1511e,"-100°18'20""","25°43'36"""
65bec4d6675c397043f1511f,20.62508,-100.4247
65bec4d6675c397043f15120,"28°37'42""","0.105°44'36"""
65bec4d6675c397043f15121,"22°10'9""","101°2'10"""
65bec4d6675c397043f15122,26.01192,-98.21592
65bec4d6675c397043f15123,22.10112,-100.90391
65bec4d6675c397043f15124,"20°45'10""","99°0'20"""
65bec4d6675c397043f15125,"31°40'0""","106°30'60"""
65bec4d6675c397043f15126,"17°44'1""","91°46'14"""
65bec4d6675c397043f15127,"18°8'2""","92°57'57"""
65bec4d6675c397043f15128,"18°0'46""","92°54'54"""
65bec4d6675c397043f15129,"17°28'6""","-91°25'35"""
65bec4d6675c397043f1512a,"19°38'36""","103°26'07"""
65bec4d6675c397043f1512b,"32°32'58""","116°39'55"""
65bec4d6675c397043f1512c,"20°33'24""","99°42'52"""
65bec4d6675c397043f1512d,20.74924,-103.39412
65bec4d6675c397043f1512e,"19°6'43""","-98°15'50"""
65bec4d6675c397043f1512f,"22°0'58""","99°2'53"""
65bec4d6675c397043f15130,"25°54'5""","97°30'0"""
65bec4d6675c397043f15131,"18°51'45""","96°53'27"""
65bec4d6675c397043f15132,19.558,-99.04568
65bec4d6675c397043f15133,"19°25'30""","102°01'00"""
65bec4d6675c397043f15134,"25°32'26""","100°57'2"""
65bec4d6675c397043f15135,19.31452,-99.14099
65bec4d6675c397043f15136,"20°29'47""","-103°13'56"""
65bec4d6675c397043f15137,"20°38'18""","-103°22'10"""
65bec4d6675c397043f15138,"20°48'25""","103°27'40"""
65bec4d6675c397043f15139,"-98°2'58""","19°3'5"""
65bec4d6675c397043f1513a,"22°7'30""","100°55'16"""
65bec4d6675c397043f1513b,20.62535,-100.43831
65bec4d6675c397043f1513c,"18°6'6""","94°23'26"""
65bec4d6675c397043f1513d,"25°40'0""","-100°20'0"""
65bec4d6675c397043f1513e,"19°23'5""","98°3'0"""
65bec4d6675c397043f1513f,"19°6'40""","98°15'29"""
65bec4d6675c397043f15140,"25º22'0.2""","100º12'20.17"""
65bec4d6675c397043f15141,27.46126,-99.53168
65bec4d6675c397043f15142,"32°39'46""","-115°27'4"""
65bec4d6675c397043f15143,"22°31'87""","99°19'96"""
65bec4d6675c397043f15144,"19°3'39""","-98°9'31"""
65bec4d6675c397043f15145,"25°52'38.80""","100°13'24.01"""
65bec4d6675c397043f15146,"20°36'28""","0.1°24'32"""
65bec4d6675c397043f15147,"18°58'15""","99°12'9"""
65bec4d6675c397043f15148,"27°26'37""","-99°33'24"""
65bec4d6675c397043f15149,19.30155,-99.52743
65bec4d6675c397043f1514a,19.52541,-99.20195
65bec4d6675c397043f1514b,"18°2'54""","94°35'41"""
65bec4d6675c397043f1514c,28.71798,-106.11002
65bec4d6675c397043f1514d,"19°12'20""","98°25'08"""
65bec4d6675c397043f1514e,"20°38'36""","-103°20'41"""
65bec4d6675c397043f1514f,31.74639,-106.42893
65bec4d6675c397043f15150,"20°40'28""","-103°24'28"""
65bec4d6675c397043f15151,"20°33'59""","100°24'14"""
65bec4d6675c397043f15152,21.87702,-102.29344
65bec4d6675c397043f15153,"98°23'43""","98°39'27"""
65bec4d6675c397043f15154,26.0093,-98.20827
65bec4d6675c397043f15155,32.47075,-116.98861
65bec4d6675c397043f15156,19.46503,-99.21567
65bec4d6675c397043f15157,"20°22'31""","99°58'42"""
65bec4d6675c397043f15158,19.27125,-99.16554
65bec4d6675c397043f15159,20.61664,-103.42375
65bec4d6675c397043f1515a,22.40855,-97.88704
65bec4d6675c397043f1515b,"19°32'0""","99°11'39"""
65bec4d6675c397043f1515c,"26°1'58""","-98°13'9"""
65bec4d6675c397043f1515d,"20°44'49""","100°26'33"""
65bec4d6675c397043f1515e,"19°33'41""","-99°12'2"""
65bec4d6675c397043f1515f,"19°13'5""","98°24'26"""
65bec4d6675c397043f15160,20.6456,-103.4133
65bec4d6675c397043f15161,"19°45'30""","98°35'30"""
65bec4d6675c397043f15162,21.96483,-102.28094
65bec4d6675c397043f15163,"23°45'59""","-99°9'42"""
65bec4d6675c397043f15164,"17°33'5""","99°31'2"""
65bec4d6675c397043f15165,"19°1'38""","98°17'8"""
65bec4d6675c397043f15166,26.04337,-98.22955
65bec4d6675c397043f15167,"25º40'27""","100º05'45"""
65bec4d6675c397043f15168,31.6887,-106.45474
65bec4d6675c397043f15169,"26°1'14""","0.98°13'5"""
65bec4d6675c397043f1516a,"-98°4'46""","19°27'37"""
65bec4d6675c397043f1516b,"27°29'3""","-99°31'32"""
65bec4d6675c397043f1516c,"19°17'51""","99°32'14"""
65bec4d6675c397043f1516d,19.27731,-99.13278
65bec4d6675c397043f1516e,"19°18'5""","-99°3'20"""
65bec4d6675c397043f1516f,19.45241,-99.17102
65bec4d6675c397043f15170,19.45484,-99.1808
65bec4d6675c397043f15171,19.99148,-99.19295
65bec4d6675c397043f15172,"29°7'33""","111°0'1"""
65bec4d6675c397043f15173,20.37242,-99.9738
65bec4d6675c397043f15174,"20°38'11""","-103°19'44"""
65bec4d6675c397043f15175,"22°4'27""","100°53'51"""
65bec4d6675c397043f15176,"20°25'37""","100°43'25"""
65bec4d6675c397043f15177,19.26223,-99.11922
65bec4d6675c397043f15178,19.2971,-99.52762
65bec4d6675c397043f15179,"26°0'59""","-98°13'15"""
65bec4d6675c397043f1517a,"26°0'55""","-98°13'1"""
65bec4d6675c397043f1517b,31.72837,-106.47351
65bec4d6675c397043f1517c,28.65346,-106.1274
65bec4d6675c397043f1517d,"28°40'20""","106°05'48"""
65bec4d6675c397043f1517e,28.67123,-106.08908
65bec4d6675c397043f1517f,28.67409,-106.08825
65bec4d6675c397043f15180,"28°38'54""","-106°7'21"""
65bec4d6675c397043f15181,"28°40'18""","-106°5'53"""
65bec4d6675c397043f15182,"19°37'0""","99°11'0"""
65bec4d6675c397043f15183,19.35979,-99.10627
65bec4d6675c397043f15184,20.6368,-103.32995
65bec4d6675c397043f15185,"19°49'35""","98°56'24"""
65bec4d6675c397043f15186,"19°25'0""","0°0'0"""
65bec4d6675c397043f15187,"20°40'32""","103°23'9"""
65bec4d6675c397043f15188,19.43654,-99.16797
65bec4d6675c397043f15189,"25°53'7""","-97°32'38"""
65bec4d6675c397043f1518a,"32°32'32""","116°40'25"""
65bec4d6675c397043f1518b,19.31329,-99.14126
65bec4d6675c397043f1518c,20.41034,-99.98226
65bec4d6675c397043f1518d,"19°21'35""","99°17'43"""
65bec4d6675c397043f1518e,"19°3'14""","98°12'8"""
