actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
GENERACIÓN DE ENERGÍA ELÉCTRICA 	Atributo no considerado en este año	2018	Carretera  307 TRAMO CANCUN-AEROPUERTO	AD	77560	Ejido ALFREDO V BONFIL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL DIÉSEL HOLBOX	QUINTANA ROO	"21°8'43"""	CANCUN	"86°52'8"""	Benito Juarez	CGV2300500388	KM 13.5 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	513603.2834	2338250.4719
GENERACIÓN DE ENERGÍA ELÉCTRICA 	Atributo no considerado en este año	2018	Carretera KM. 8  VALLADOLID -MERIDA	AD	97780	Colonia VALLADOLID CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL FELIPE CARRILLO PUERTO	YUCATAN	"20°41'55"""	VALLADOLID	"88°15'50"""	Valladolid	CGV3110200045	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	368358.4367	2289330.0139
Generacion de energia electrica por procedimientos no convencionales.	Atributo no considerado en este año	2018	Carretera KM 33.5 MEXICALI- EJIDO NUEVO LEON	LS	21700	Zona Federal CERRO PRIETO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL GEOTERMOELECTRICA CERRO PRIETO	BAJA CALIFORNIA	"32°23'28"""	MEXICALI	"115°13'29"""	Mexicali	CGV0200200663	S/N 	S/N 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	666961.734	3585195.8345
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Carretera KM 26 PEROTE HUMEROS	LS	73976	Ranchería MAXTALOYA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL GEOTERMOELÉCTRICA HUMEROS	PUEBLA	"19°38'19"""	SAN JUAN XIUTETELCO	"97°24'55"""	Xiutetelco	CGV2119900008	S/N 	S/N 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	666156.2746	2172292.369
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2018	Calle CONOCIDO	LS	94464	Ninguno CAMPO CHICO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL HIDROELÉCTRICA TUXPANGO	VERACRUZ	"18°50'48"""	IXTACZOQUITLAN	"97°2'36"""	Ixtaczoquitlan	CGV3008500027	S/N 	 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	706154.2236	2085006.0867
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Carretera KM 6 AL NORTE DE LA DESEM DE RIO TUXPAN	AD	92800	Colonia TUXPAM DE RODRIGUEZ CANO CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL TERMOELÉCTRICA PRESIDENTE ADOLFO LÓPEZ MATEOS	VERACRUZ	"21°0'58"""	TUXPAM DE RODRIGUEZ CANO	"97°20'2"""	Tuxpam	CGV3018900082	SN 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	673129.1041	2324842.8943
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2018	Carretera KM 4.5 LIBRAMIENTO KABAH-CANCUN AEROPUER	AD	77500	Ciudad .	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL TURBOGAS CANCUN	QUINTANA ROO	"21°8'6"""	CANCUN	"86°49'54"""	Benito Juarez	CGV2300500418	S/N 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	517462.914	2337126.1941
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2018	Avenida LEONIDES GARCIA	AD	77670		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL TURBOGAS CHANKANAAB	QUINTANA ROO	"20°28'29"""	COZUMEL	"86°57'25"""	Cozumel	CGV2300100039	S/N 	. 	ZONA INDUSTRIAL	221110	Generación de energia electrica	Generacion y transmision de energia electrica	504461.6939	2264030.102
GENERACION  DE ENERGIA ELECTRICA	Atributo no considerado en este año	2018	Carretera KM 13.5  FEDERAL 307	AD	77560	Ninguno ALFREDO V BONFIL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL TURBOGAS NIZUC	QUINTANA ROO	"21°4'7"""	CANCUN	"86°50'47"""	Benito Juarez	CGV2300500419	S/N 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	515954.1908	2329770.252
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2018	Carretera KM 20 CHETUMAL-BACALAR	AD	77963	Ninguno XUL-HA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CENTRAL TURBOGAS XUL-HA	QUINTANA ROO	"18°32'39"""	CHETUMAL	"88°27'56"""	Othon P. Blanco	CGV2300400345	20	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	345316.6058	2051041.7713
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Carretera  FEDERAL 57 KM 27.5	AD	26170		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO	COAHUILA	"28°29'11"""	NAVA	"100°41'30"""	Nava	CGV0502200023	S/N 	 	NAVA 	221110	Generación de energia electrica	Generacion y transmision de energia electrica	334387.8057	3152258.7753
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Calle KM. 10 CARR. MERIDA UMAN X ANILLO PERIF.	AD	97288		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CFE GENERACION VI CENTRAL TERMOELÉCTRICA MERIDA II	YUCATAN	"20°55'36"""	MERIDA	"89°41'10"""	Merida	CGV3105000796	S/N 	 	CIUDAD INDUSTRIAL	221110	Generación de energia electrica	Generacion y transmision de energia electrica	220600.1776	2316382.1332
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Calle MORALES SAENZ	AD	24118	Colonia SAN NICOLAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN VI,CFE, GENERACIÓN VI. CENTRAL TURBOGAS CARMEN.	CAMPECHE	"18°39'25"""	CIUDAD DEL CARMEN	"91°47'43"""	Carmen	CGV0400300472	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	627046.2928	2063314.233
FABRICACION DE SUSTANCIAS QUIMICAS CUANDO EXISTE REACCION QUIMICA  EXCLUYE MEZCLAS SIN RXN	Atributo no considerado en este año	2018	Carretera TAMPICO-MANTE	MB	89600	Colonia LAGUNA DE LA PUERTA	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	CHEMTURA CORPORATION MEXICO S.DE R.L. DE C.V.,	TAMAULIPAS	"22°21'7"""	ALTAMIRA	"97°52'42"""	Altamira	CCMMB2800311	KM. 14.5 	 		325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	615494.5371	2472215.6207
Venta de vehículos, venta de refacciones y servicio de mantenimiento automotriz	Atributo no considerado en este año	2018	Avenida Paseo de los Leones	9G	64349	Colonia Cumbres Elite 1er Sector 	Comercio al por menor de automóviles y camionetas nuevos	Atributo no considerado en este año	Atributo no considerado en este año	CHEVROLET DEL RIO, S.A. DE C.V.,CHEVROLET DEL RIO CUMBRES ELITE	NUEVO LEON	"25°44'23"""	MONTERREY	"100°24'27"""	Monterrey	CRIKE1903912	126	 		468111	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	358796.9697	2847623.7945
PERFORACION DE POZOS PETROLEROS Y GAS	Atributo no considerado en este año	2018	Avenida AVIACION	10	24179	Ninguno PLATAFORMA A/E CHIHUAHUA LN 19 22 53.1 LO 92 03 30.9	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	CHIHUAHUA JACKUP SA DE C.V,MJA0400300006	CAMPECHE	"18°38'54"""	CIUDAD DEL CARMEN	"91°48'37"""	Carmen	MJA0400300006	S/N 	S/N 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural	625474.0329	2062346.8043
Reparación de alabes de turbinas de avión 	Atributo no considerado en este año	2018	Calle GALAXIA	TG	21210		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CHROMALLOY, S.A. DE C.V, ( PLANTA 1)	BAJA CALIFORNIA	"32°40'6"""	MEXICALI	"115°24'40"""	Mexicali	CHR9W0200211	91	 	MEXICALI  I	332999	Otros	Reparacion y mantenimiento de buques y aeronaves	648974.1999	3615649.1485
REPARACIÓN DE ALABES Y TURBINAS DE AVIÓN	Atributo no considerado en este año	2018	Calle MERCURIO	TG	21210	Colonia P. IND. MEXICALI  I	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CHROMALLOY, S.A. DE C.V, (PLANTA 2)	BAJA CALIFORNIA	"32°40'8"""	MEXICALI	"115°24'59"""	Mexicali	CHR9W0200212	18	 		332999	Otros	Reparacion y mantenimiento de buques y aeronaves	648485.5216	3615715.7511
FABRICACIÓN DE AZÚCAR ESTÁNDAR Y MIEL INCRISTALIZABLE	Atributo no considerado en este año	2018	Calle N/E	2G	30210	Colonia SAN FRANCISCO PUJILTIC	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA LA FE, S.A. DE C.V.,ZUCARMEX	CHIAPAS	"16°16'42"""	VENUSTIANO CARRANZA	"92°27'3"""	Venustiano Carranza	AFE2G0710611	SIN NUMERO 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	558656.1205	1799820.0477
Transporte de carga  general y materiales peligrosos	Atributo no considerado en este año	2018	Calle GOLFO DE B. CALIFORNIA NTE. 	2Y	89600	Puerto PUERTO DE ALTAMIRA	Autotransporte foráneo de materiales y residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	CIA INTERNACIONAL DE FLETAMENTOS S.A. DE C.V.,	TAMAULIPAS	"22°36'37"""	ALTAMIRA	"97°57'25"""	Altamira	IFLB02800321	KM. 0+480 	 		484232	Otros	Transporte de materiales peligrosos	607193.4898	2500771.2571
FABRICACIÓN Y COMERCIALIZACIÓN DE TODO TIPO DE METALES PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2018	Avenida NORTE CUATRO	9J	38010	Colonia CIUDAD INDUSTRIAL	Fabricación de partes de sistemas de transmisión para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	CIE CELAYA SAPI DE CV,CIE CELAYA	GUANAJUATO	"20°32'16"""	CELAYA	"100°48'25"""	Celaya	CCEQF1100711	100	 		336350	Automotriz	Produccion de partes para el sistema de transmision automotriz	311606.3439	2272047.4363
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2018	Calle BLVD. ISIDRO LOPEZ ZERTUCHE	9M	25230		Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	CIFUNSA DEL BAJIO S.A. DE C.V.,DRAXTON	COAHUILA	"25°27'30"""	SALTILLO	"100°59'45"""	Saltillo	CBA7T0503011	3685	 	CORREDOR INDUSTRIAL	336310	Automotriz	Produccion de otras auto partes	299308.8654	2817222.4472
FABRICACION DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2018	Boulevard  Florida	91	88614		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	CINCH CONNECTORS DE MEXICO S.A. DE C.V.,CINCH CONNECTORS DE MEXICO	TAMAULIPAS	"26°7'35"""	REYNOSA	"98°21'18"""	Reynosa	CCM912803211	1230	NA 	MAQUILPARK	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	564455.9846	2889855.6222
Fabricación de artículos troquelados y esmaltados para mesa y cocina	Atributo no considerado en este año	2018	Calle BLVD. ISIDRO LÓPEZ ZERTUCHE	89	25000	Colonia ZONA INDUSTRIAL	Fabricación de utensilios de cocina metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CINSA, SA DE CV,CINSA, S.A. DE C.V.	COAHUILA	"25°26'14"""	SALTILLO	"101°0'14"""	Saltillo	CIN890503011	1495	 		332212	Articulos y productos metalicos	Produccion de baterias de cocina	298483.1988	2814897.1632
FABRICACIÓN Y COMERCIALIZACIÓN DE LOZA CERÁMICA. 	Atributo no considerado en este año	2018	Boulevard ISIDRO LÓPEZ ZERTUCHE	6T	25230		Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CINSA, SA DE CV,PLANTA SANTA ANITA	COAHUILA	"25°28'18"""	SALTILLO	"100°59'12"""	Saltillo	CIN6T0503011	4876	 	ZONA INDUSTRIAL	327999	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	300264.3223	2818682.8638
Proceso de cítricos y otras frutas, elaboración de jugos concentrados y aceites.	Atributo no considerado en este año	2018	Calle CAMINO A CA¿ADAS KM. 0.300	36	93600	Colonia CENTRO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITRICOS EX, S.A. DE C.V.,	VERACRUZ	"20°4'38"""	MARTINEZ DE LA TORRE	"97°4'0"""	Martinez de la Torre	CEX2M3010211	S/N 	 		312111	Bebidas y tabaco	Produccion de refrescos	702148.0396	2221212.9724
Procesamiento de Cítiricos	Atributo no considerado en este año	2018	Carretera  MEXICO-LAREDO	36	79890	Ninguno 	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT  S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA HUICHIHUAYÁN	SAN LUIS POTOSI	"21°28'31"""	HUEHUETLAN	"98°57'30"""	Huehuetlan	IDC2401800005	KM.316 	 		312111	Bebidas y tabaco	Produccion de refrescos	504289.7367	2374779.3766
Elaboración de Jugos y Concentrados de Mango	Atributo no considerado en este año	2018	Carretera INTERNACIONAL TRAMO ROSARIO-TEPIC	36	82874	Colonia PONCE	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA EL ROSARIO	SINALOA	"22°55'8"""	EL ROSARIO	"105°49'10"""	Rosario	IDC2501400020	S/N 	S/N 		312111	Bebidas y tabaco	Produccion de refrescos	415964.4688	2534776.4191
Proceso de cítricos y otras frutas. Elaboración de jugos concentrados, aceites y cáscara	Atributo no considerado en este año	2018	Carretera PEROTE-NAUTLA	36	93625	Ranchería La Pajarera	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA SAN RAFAEL	VERACRUZ	"20°9'2"""	SAN RAFAEL	"96°56'37"""	San Rafael	IDC3021100007	KM 120.5 	 		312111	Bebidas y tabaco	Produccion de refrescos	714918.0533	2229481.502
EXTRACCION DE ACEITE ESENCIAL Y JUGO DE LIMON	Atributo no considerado en este año	2018	Calle CARR. APATZINGAN-AGUILILLA	64	60710	Colonia LAS CANOAS	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	CITROLIM S.A. DE C.V.,	MICHOACAN	"19°5'39"""	APATZINGAN DE LA CONSTITUCION	"102°26'35"""	Apatzingan	CIT641600611	KM 8 	 		311222	Quimica	Produccion de aceites esenciales	769008.516	2113212.2701
Producción de sustancias quimicas cuando existe reacción quimica ( excluye mezclas sin rea	Atributo no considerado en este año	2018	Carretera KM-7 carretera PUEBLA-TLAXCALA	MB	72014	Pueblo SAN PABLO XOCHIMEHUACAN	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT (MEXICO) SA DE CV,	PUEBLA	"19°6'0"""	HEROICA PUEBLA DE ZARAGOZA	"98°12'25"""	Puebla	CME2111400171	KM 7 	 		325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	583414.4213	2112091.9517
PRODUCCION DE COLORANTES Y PIGMENTOS	Atributo no considerado en este año	2018	Calle PLASTICOS	5J	55540		Fabricación de pigmentos y colorantes sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT PRODUCTOS QUÍMICOS, S.A. DE C.V.,	MEXICO	"19°31'58"""	ECATEPEC DE MORELOS	"99°2'16"""	Ecatepec de Morelos	CPQ5J1503311	28	 	SANTA CLARA COATITLA	325130	Quimica	Produccion de colorantes y pigmentos	496033.2053	2159787.7727
Transporte, reciclaje tratamiento e incineracion de residuos peligrosos	Atributo no considerado en este año	2018	Carretera CARR. SENDERO NACIONAL KM 8.3	M6	87313		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	CLEANMEX, S.A. DE C.V.,CLEANMEX, SA DE CV	TAMAULIPAS	"25°51'48"""	HEROICA MATAMOROS	"97°34'45"""	Matamoros	CLEPN2802211	S/N 	SN 	SIGLO XXI	562111	Tratamiento de residuos peligrosos	Centros integrales de manejo de residuos peligrosos	642342.3993	2861325.0663
PRODUCCION DE CLOROBENCEOS	Atributo no considerado en este año	2018	Carretera KM. 1 CARR. A ORIENTAL	MB	90573	Colonia MAZATEPEC	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	CLOROBENCENOS, S.A. DE C.V.,	TLAXCALA	"19°19'48"""	VILLA DE EL CARMEN TEQUEXQUITLA	"97°38'40"""	El Carmen Tequexquitla	CLOMB2900711	0	 		325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	642385.5488	2137916.1836
Fabricación de Limpiadores	Atributo no considerado en este año	2018	Calle HENRY FORD	5W	54030		Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	CLOROX DE MÉXICO S. DE R.L. DE C.V.,	MEXICO	"19°33'12"""	TLALNEPANTLA	"99°11'55"""	Tlalnepantla de Baz	CME631510411	31	 	SAN NICOLAS	325610	Quimica	Produccion de jabones y detergentes	479152.8068	2162080.2142
