actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Proceso de cítricos y otras frutas. Elaboración de jugos concentrados, aceites y cáscara	Atributo no considerado en este año	2015	Carretera PEROTE-NAUTLA	36	93625	Ranchería La Pajarera	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA PASO LARGO	VERACRUZ	"20°9'2"""	San Rafael	"96°56'37"""	San Rafael	IDC3021100007	KM 120.5			312111	Bebidas y tabaco	Produccion de refrescos	714918.0533	2229481.502
Producción de Petroquimicos secundarios principalmente aminas y glicoles	Atributo no considerado en este año	2015	Boulevard KM. 4.2 DEL  A PETROQUIMICA MOR	LQ	96382		Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS DERIVADAS DEL ETILENO S.A. DE C.V.,UNIDAD INDUSTRIAL COATZACOALCOS	VERACRUZ	"18°7'50"""	Coatzacoalcos	"94°22'16"""	Coatzacoalcos	IDELQ3003911	SN		COATZACOALCOS	325190	Petroleo y petroquimica	Produccion de petroquimicos secundarios	354936.4897	2005191.8358
COMERCIALIZACION DE SUSTANCIAS QUIMICAS	Atributo no considerado en este año	2015	Calle Prolongacion Defensores de la Republica	QA	72225		Comercio al por mayor de productos químicos para la industria farmacéutica y para otro uso industrial	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS DERIVADAS DEL ETILENO S.A. DE C.V.,IDESA PUEBLA	PUEBLA	"19°3'47"""	Heróica Puebla de Zaragoza	"98°9'49"""	Puebla	IDE2111400430	1001	SIN NUMERO	PARQUE INDUSTRIAL PUEBLA 2000	434222	Quimica	Reenvasado de sustancias quimicas	587979.8762	2108021.0144
IMPRESION Y ENCUADERNACION DE LIBROS Y SIMILARES	Atributo no considerado en este año	2015	Avenida AVE.IND.DEL NORTE	5E	88736		Impresión de libros, periódicos y revistas	Atributo no considerado en este año	Atributo no considerado en este año	IMPRESORA DONNECO INTERNACIONAL, S. DE R.L. DE C.V.,	TAMAULIPAS	"26°3'2"""	Reynosa	"98°22'4"""	Reynosa	IDI5D2803211	--		PARQUE INDUSTRIAL DEL NORTE	323111	Otros	Edicion, Encuadernacion y/o impresion	563219.1851	2881441.2523
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2015	Boulevard Blvd. de los Ríos	AD	89600		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGIA ALTAMIRA S.A. DE C.V.,	TAMAULIPAS	"22°28'44"""	Altamira	"97°52'51"""	Altamira	IEA2800300089	Km. 10.3		ALTAMIRA CENTRO	221110	Generación de energia electrica	Generacion y transmision de energia electrica	615110.9604	2486294.8134
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2015	Boulevard DE LOS RÍOS	AD	89600		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGIA DEL GOLFO SA DE CV,	TAMAULIPAS	"22°28'59"""	Altamira	"97°54'16"""	Altamira	IEGAD2800311	KM 11.17		CORREDOR INDUSTRIAL PUERTO ALTAMIRA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	612678.4749	2486729.8005
Generación de energía eléctrica	Atributo no considerado en este año	2015	Calle CIRCUITO INDUSTRIAL DURANGO	AD	35140	Colonia EX EJIDO CUBA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGÍA LA LAGUNA S.A. DE C. V.,CENTRAL CICLO COMBINADO LA LAGUNA II	DURANGO	"25°36'8"""	Gómez Palacio	"103°28'5"""	Gomez Palacio	IELAD1000711	NO.4300			221110	Generación de energia electrica	Generacion y transmision de energia electrica	653817.7186	2832534.6328
GENERACIÓN DE ENERGÍA ELÉCTRICA Y VAPOR	Atributo no considerado en este año	2015	Calle GRAL. MIGUEL BARRAGAN PTE.	AD	64440	Colonia INDUSTRIAL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGIA MONTERREY, S.A. DE C.V.,IBERDROLA	NUEVO LEON	"25°41'32"""	Monterrey	"100°19'8"""	Monterrey	IEMAD1903911	702			221110	Generación de energia electrica	Generacion y transmision de energia electrica	367653.957	2842268.6381
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2015	Calle CARR. MONTERREY DULCES NOMBRES	AD	66650	Pueblo PESQUERIA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGIA MONTERREY, S.A. DE C.V.,CENTRAL DE CICLO COMBINADO DULCES NOMBRES	NUEVO LEON	"25°42'44"""	Pesquería	"100°5'49"""	Pesqueria	IEMAD1904111	KM. 12.5			221110	Generación de energia electrica	Generacion y transmision de energia electrica	389927.0056	2844301.8196
Fabricación de aceites lubricantes y aditivos	Atributo no considerado en este año	2015	Calle PLASTICOS	69	55540	Colonia SANTA CLARA	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL DE ESPECIALIDADES QUÍMICAS, S. A. DE C. V. ,NA	MEXICO	"19°32'4"""	Ecatepec de Morelos	"99°3'52"""	Ecatepec de Morelos	IEQ1503300013	25			324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	493225.1797	2159985.9512
Generación de Energía Eléctrica	Atributo no considerado en este año	2015	Calle PREDIO EL CLÉRIGO, ENTRE TEPETATE Y CUIXCUATITLA	AD	79960	Ciudad Tamazunchale	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA ENERGIA TAMAZUNCHALE S.A. DE C.V.,IBERDROLA ENERGÍA TAMAZUNCHALE S. A. DE C. V.	SAN LUIS POTOSI	"21°18'16"""	Tamazunchale	"98°45'27"""	Tamazunchale	IETQS2403711	S/N			221110	Generación de energia electrica	Generacion y transmision de energia electrica	525127.8155	2355890.4999
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.	Atributo no considerado en este año	2015	Avenida VIA A MATAMOROS	5I	66484	Fraccionamiento INDUSTRIAL NOGALAR	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	ICL FOSFATOS Y ADITIVOS MEXICO S.A. DE C.V.,	NUEVO LEON	"25°43'17"""	San Nicolás de los Garza	"100°17'11"""	San Nicolas de los Garza	IFA5I1904611	1503			325180	Quimica	Produccion de acidos, bases y sales inorganicas	370944.3464	2845467.3478
Fabricación de jabones y productos de limpieza	Atributo no considerado en este año	2015	Calle ORIENTE 4	5W	58200		Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL LA FAMA SA DE CV,	MICHOACAN	"19°43'42"""	Morelia	"101°8'41"""	Morelia	IFA5W1605311	146		CIUDAD INDUSTRIAL MORELIA	325610	Quimica	Produccion de jabones y detergentes	275202.3455	2182867.1624
ENSAMBLE DE REJILLAS DE ALUMINIO Y ACERO PARA DUCTOS DE AIRE ACONDICIONADO	Atributo no considerado en este año	2015	Calle AVE. INDUSTRIAL DEL NORTE	7X	88747		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA FABRICADORA DE ALUMINIO, S. DE R.L DE C.V.,	TAMAULIPAS	"26°2'54"""	Reynosa	"98°22'5"""	Reynosa	IFA8B2803211	L. 10		PARQUE INDUSTRIAL DEL NORTE	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	563202.8623	2881192.6509
Transporte de carga  general y materiales peligrosos	Atributo no considerado en este año	2015	Calle GOLFO DE B. CALIFORNIA NTE.	2Y	89600	Puerto PUERTO DE ALTAMIRA	Autotransporte foráneo de materiales y residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	CIA INTERNACIONAL DE FLETAMENTOS S.A. DE C.V.,	TAMAULIPAS	"22°27'29"""	Altamira	"97°53'28"""	Altamira	IFLB02800321	KM. 0+480			484232	Otros	Transporte de materiales peligrosos	614093.9434	2483969.0062
Elaboración de Acido Fosfórico y Sales de Fosfato	Atributo no considerado en este año	2015	Corredor COMPLEJO INDUSTRIAL PAJARITOS	5I	96380	Ninguno COATZACOALCOS CENTRO	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	INNOPHOS FOSFATADOS DE MÉXICO, S. DE R. L. DE C. V.,	VERACRUZ	"18°7'2"""	Coatzacoalcos	"94°23'41"""	Coatzacoalcos	IFM3003903914	SN			325180	Quimica	Produccion de acidos, bases y sales inorganicas	352411.9015	2003728.9842
FÁBRICA DE AZÚCAR Y ALCOHOL	Atributo no considerado en este año	2015	Calle DOMICILIO CONOCIDO	2G	91663	Colonia Congregación la Gloria	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO LA GLORIA S.A.,	VERACRUZ	"19°24'40"""	La Gloria	"96°22'29"""	Ursulo Galvan	IGL2G3019111	S/N			311311	Alimenticio y/o de consumo humano	Ingenios azucareros	775670.9903	2148419.9039
produccion de refrescos	Atributo no considerado en este año	2015	Calle CARRETERA LUISS GIL PEREZ	36	86143	Ranchería IXTACOMITAN 1A SECCION	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	INMUEBLES DEL GOLFO, S. DE R.L. DE C.V.,	TABASCO	"17°57'33"""	Villahermosa	"92°58'11"""	Centro	IGO2M2700411	KM 1.5 NA	NA NA		312111	Bebidas y tabaco	Produccion de refrescos	503200.4583	1985695.5318
DISTRIBUIDORA DE REFRESCOS EMBOTELLADOS Y AGUAS	Atributo no considerado en este año	2015	Carretera FEDERAL 190	B3	68263	Pueblo SAN LORENZO CACAOTEPEC	Comercio al por mayor de bebidas no alcohólicas y hielo	Atributo no considerado en este año	Atributo no considerado en este año	INMUEBLES DEL GOLFO, S. DE R.L. DE C.V.,BODEGA	OAXACA	"17°8'54"""	Santiago Etla	"96°46'43"""	San Lorenzo Cacaotepec	IGO2022700002	KM 243			431211	Otros	Transporte y reparto de alimentos, productos, articulos ,liquidos y otros	736297.843	1897331.3929
HOTELERÍA	Atributo no considerado en este año	2015	Boulevard KUKULCAN KM 8.5	AY	77500	Ciudad ZONA HOTELERA	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	INMOBILIARIA EN HOTELERÍA CANCUN SANTA FÉ, S. DE R.L. DE C.V.,KRYSTAL GRAND PUNTA CANCÚN	QUINTANA ROO	"21°8'6"""	Cancún	"86°44'33"""	Benito Juarez	IHC2300500244	MZ 51	LT 8		721111	Otros	Servicios de Hotel	526712.9049	2337137.317
FABRICACIÓN DE CAL	Atributo no considerado en este año	2015	Calle KM. 1, CARR. CUAUTLA-IZUCAR DE MATAMOROS	74	74573	Colonia RANCHO JUANITOS	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL HERSAN SA DE CV,INDUSTRIAL HERSAN	PUEBLA	"18°35'1"""	Izúcar de Matamoros	"98°28'24"""	Izucar de Matamoros	IHE742108511	S/N			327410	Cemento y Cal	Produccion de cal	555568.0797	2054861.3645
Fabricación de partes plásticas automotrices y ensamble de puertas, consolas y tableros	Atributo no considerado en este año	2015	Calle BLVD. HENRY FORD	6E	83297		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	IACNA HERMOSILLO S. DE R.L. DE C.V,	SONORA	"29°0'4"""	Hermosillo	"110°54'37"""	Hermosillo	IHE9M2603011	33		PARQUE INDUSTRIAL DYNATECH SUR	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	508727.4028	3208127.6187
Fabricación de Artículos de Hule para la Renovación de Llantas	Atributo no considerado en este año	2015	Calle MANUEL F. SOTO	6D	42970	Colonia PARQUE INDUSTRIAL	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS DE HULE GALGO, S.A. DE C.V.,INDUSTRIAS DE HULE GALGO S.A DE C.V.	HIDALGO	"20°3'11"""	Atitalaquia	"99°15'48"""	Atitalaquia	IHG6D1301011	MZ.2 L.6A	10,19		326290	Quimica	Fabricacion de articulos y productos de hule 	472456.3908	2217398.0204
ELABORACION DE AZUCRA ESTANDAR	Atributo no considerado en este año	2015	Carretera   A EL ARENAL	2G	30640	Cantón HUIXTLA	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO DE HUIXTLA, S. A. DE C. V.,	CHIAPAS	"15°5'45"""	Huixtla	"92°30'4"""	Huixtla	IHU2G0704011	KM 8			311311	Alimenticio y/o de consumo humano	Ingenios azucareros	553600.6619	1669010.8377
MANUFACTURA Y PRODUCCION DE SISTEMAS DE IRRIGACION Y SUS PARTES	Atributo no considerado en este año	2015	Calle NORDIKA	52	22645	Colonia PARQUE INDUSTRIAL NORDIKA	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS HUNTER S. DE R.L. DE C.V.,INDUSTRIAS HUNTER S. D ER.L. DE C.V.	BAJA CALIFORNIA	"32°25'20"""	La Joya	"116°59'18"""	Tijuana	IHU520200411	8615			333111	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales	501083.6565	3587247.4417
FABRICACIÓN DE INSECTICIDAS Y PRODUCTOS HIGIENICOS PARA EL HOGAR	Atributo no considerado en este año	2015	Calle Esfuerzo Nacional Y  8	5P	53370		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS H-24, S.A. DE C.V.,	MEXICO	"19°28'36"""	Naucalpan de Juárez	"99°13'45"""	Naucalpan de Juarez	IHV5P1505711	S/N		ALCE BLANCO	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	475941.2376	2153610.3923
MOLDEO DE PLASTICO POR INYECCION	Atributo no considerado en este año	2015	Calle AV. ROSA MA . Y.  FUENTES	6E	32320	Colonia LOS FUENTES	Fabricación de otros productos de plástico de uso industrial sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL INTERNATIONAL SERVICES S.A. DE C.V.,IISSA	CHIHUAHUA	"31°43'48"""	Juárez	"106°24'57"""	Juarez	IIS6E0803711	7451			326194	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	365862.8452	3511394.9022
Producción y ensamble de productos electricos y electronicos	Atributo no considerado en este año	2015	Avenida MANUEL TALAMAS CAMANDARI	91	32575		Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico	Atributo no considerado en este año	Atributo no considerado en este año	INTERMATIC JUAREZ, S. DE R.L. DE C.V.,INTERMATIC JUAREZ, S DE RL DE CV	CHIHUAHUA	"31°36'8"""	Juárez	"106°22'49"""	Juarez	IJC910803712	405		PARQUE INDUSTRIA VERDE INDEPENDENCIA I	334519	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	369047.0182	3497182.981
Fabricación de cilindros hidráulicos	Atributo no considerado en este año	2015	Boulevard SANTA MARIA	8J	25903		Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V.,, PLANTA CILINDROS.	COAHUILA	"25°35'0"""	Ramos Arizpe	"100°54'8"""	Ramos Arizpe	IJD0502702712	1355		SANTA MARIA	333111	Automotriz	Produccion de maquinaria para transportar y levantar	308925.5212	2830925.2091
Producción de Maquinaria Agrícola y de Construcción	Atributo no considerado en este año	2015	Calle BLVD. SANTA MARIA	8C	25903	Colonia PARQUE INDUSTRIAL	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V., / PLANTA COMPONENTES RAMOS	COAHUILA	"25°35'14"""	Ramos Arizpe	"100°54'22"""	Ramos Arizpe	IJD8C0502711	1321			333111	Metalurgica (incluye la siderurgica)	Produccion de maquinaria agricola y de ganaderia	308547.0595	2831370.4908
Fabricación de maquinaria y equipo agrícola y para la construcción	Atributo no considerado en este año	2015	Boulevard BLVD. JESUS VALDEZ SANCHEZ	8C	25000	Colonia CENTRO	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V.,INDUSTRIAS JOHN DEERE, S. A. DE C. V. / PLANTA SALTILLO	COAHUILA	"25°25'59"""	Saltillo	"100°59'33"""	Saltillo	IJD8C0503011	470			333111	Metalurgica (incluye la siderurgica)	Produccion de maquinaria agricola y de ganaderia	299605.7254	2814403.321
PRODUCCIÓN DE MAQUINARIA PARA TRANSPORTAR Y LEVANTAR	Atributo no considerado en este año	2015	Calle GENARO SEPULVEDA	8J	66350	Colonia INDUSTRIAL CUAUHTEMOC	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V. PLANTA COMPONENTES,	NUEVO LEON	"25°40'43"""	Ciudad Santa Catarina	"100°26'35"""	Santa Catarina	IJD8J1904811	714			333111	Automotriz	Produccion de maquinaria para transportar y levantar	355166.6524	2840883.4222
Producción de Maquinaria Agrícola y de Construcción	Atributo no considerado en este año	2015	Calle BLVD. SANTA MARIA	8C	25903	Colonia PARQUE INDUSTRIAL	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V., / PLANTA LOADERS	COAHUILA	"25°35'14"""	Ramos Arizpe	"100°54'19"""	Ramos Arizpe	IJD9G0502711	1301			333111	Metalurgica (incluye la siderurgica)	Produccion de maquinaria agricola y de ganaderia	308634.5278	2831356.0717
Fabricación de maquinaria agricola y componentes para construccion.	Atributo no considerado en este año	2015	Boulevard  DIAZ ORDAZ	8C	66210	Colonia ESTACION LA LEONA	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS JOHN DEERE, S.A. DE C.V., PLANTA MONTERREY	NUEVO LEON	"25°40'26"""	San Pedro Garza García	"100°25'5"""	San Pedro Garza Garcia	IJD9M1901911	500			333111	Metalurgica (incluye la siderurgica)	Produccion de maquinaria agricola y de ganaderia	357679.9127	2840335.5233
Fabricación de otra maquinaria y equipo para el comercio y los servicios	Atributo no considerado en este año	2015	Avenida DOCTOR SALVADOR CHAVARRIA	8L	26010	Colonia MUNDO NUEVO	Fabricación de otra maquinaria y equipo para el comercio y los servicios	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS LANCERMEX, S.A. DE C.V.,- PLANTA MANUFACTURA	COAHUILA	"28°43'37"""	Piedras Negras	"100°31'12"""	Piedras Negras	ILALK0502511	100			333319	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	351548.8978	3178690.6227
ELABORACIÓN DE AZUCAR	Atributo no considerado en este año	2015	Calle CASCO DE EX-HACIENDA	2G	61710	Colonia EX-HACIENDA	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO LÁZARO CÁRDENAS, S.A. DE C.V.,	MICHOACAN	"19°19'46"""	Taretan	"101°54'46"""	Taretan	ILC2G1608711	S/N	SN		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	193906.2191	2139864.5483
PRODUCCIÓN DE ARTÍCULOS DE HULE	Atributo no considerado en este año	2015	Cerrada Naylon	6D	53569	Colonia SAN FRANCISCO CUAUTLALPAN	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS LEON S.A. DE C.V.,INDUSTRIAS LEON, S.A. DE C.V	MEXICO	"19°27'49"""	Naucalpan de Juárez	"99°13'13"""	Naucalpan de Juarez	ILE1505700294	3			326290	Quimica	Fabricacion de articulos y productos de hule 	476878.5076	2152156.6276
