actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2020	Carretera CARRET. OAXACA - PTO. ANGEL	L7	71230	Aeropuerto AEROPUERTO DE OAXACA	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE OAXACA SA DE CV,	OAXACA	"17°0'5"""	SANTA CRUZ XOXOCOTLAN	"96°43'19"""	Santa Cruz Xoxocotlan	AOATG2038511	KM. 7.5 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	742512.5816	1881126.1366
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2020	Carretera TRANSPENINSULAR	L7	23400	Aeropuerto Aeropuerto	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE SAN JOSE DEL CABO S.A DE C.V.,AEROPUERTO INTERNACIONAL DE LOS CABOS	BAJA CALIFORNIA SUR	"23°9'33"""	SAN JOSE DEL CABO	"109°42'59"""	Los Cabos	ASJL70300821	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	631372.887	2561720.2898
ADMINISTRACION DE AEROPUERTOS Y HELIPUERTOS	Atributo no considerado en este año	2020	Calle CARRETERA PTO. MADERO KM 18.5	L7	30830	Colonia PUERTO MADERO CENTRO	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE TAPACHULA SA DE CV,AEROPUERTO DE TAPACHULA	CHIAPAS	"14°48'2"""	TAPACHULA DE CORDOVA Y ORDOÑEZ	"92°21'42"""	Tapachula	ATARP0708911	SN 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	568687.057	1636390.3445
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2020	Calle LAS BAJADAS	L7	91698	Aeropuerto AEROPUERTO DE VERACRUZ	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE VERACRUZ S.A. DE C.V.,AEROPUERTO INTERNACIONAL DE VERACRUZ	VERACRUZ	"19°8'31"""	LAS BAJADAS	"96°10'59"""	Veracruz	AVEL73019311	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	796309.138	2118947.6219
TRANSPORTACION AEREA	Atributo no considerado en este año	2020	Calle CARRETERA CARMEN-PUERTO REAL S/N	B0	24190	Colonia FRANCISCO I. MADERO	Transporte aéreo no regular	Atributo no considerado en este año	Atributo no considerado en este año	AEROSERVICIOS ESPECIALIZADOS, S. A. DE C. V.,	CAMPECHE	"18°38'49"""	CIUDAD DEL CARMEN	"91°48'2"""	Carmen	AESL70400311	S/N 	 		481210	Otros	Transporte de carga en general	626489.8532	2062196.754
GENERACION Y TRANSMISION DE ENERGIA ELECTRICA (SOLO GENERACION INCLUYE INSTALACIONES)	Atributo no considerado en este año	2020	Avenida avenida	AD	97288		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	AES MERIDA III S DE RL DE CV,AES MERIDA III	YUCATAN	"20°55'10"""	MERIDA	"89°42'35"""	Merida	AMIAD3105011	km 2 	 	generacion y transmision de energia	221110	Generación de energia electrica	Generacion y transmision de energia electrica	218152.1005	2315625.2584
PRODUCCION DISTRIBUCION Y COMPRA VENTA DE MEDICAMENTOS Y PRODUCTOS NATURALES	Atributo no considerado en este año	2020	Calle ALVARO OBREGON	5T	45235	Colonia AGUA BLANCA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	AF OPERADORA DE NEGOCIOS, S.A. DE C.V.,	JALISCO	"20°36'1"""	ZAPOPAN	"103°26'7"""	Zapopan	AON1412000982	250 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	663061.8925	2278710.0975
EXTRACIÓN Y BENEFICIO DE MINERAL	Atributo no considerado en este año	2020	Calle CONOCIDO	MJ	33320	Colonia OCAMPO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO	CHIHUAHUA	"28°16'13"""	MELCHOR OCAMPO	"108°18'14"""	Ocampo	AEMSP0805111	S/N 	 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata	764476.6911	3130106.7467
Extracción y beneficio de mineral	Atributo no considerado en este año	2020	Calle DOMICILIO CONOCIDO	12	33320	Colonia OCAMPO	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO, S.A. DE C.V.	CHIHUAHUA	"28°19'59"""	MELCHOR OCAMPO	"108°20'57"""	Ocampo	AEMSP0805112	0 	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	759861.256	3136956.7682
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2020	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRI ESTRELLA S DE RL DE CV,AGRI-ESTRELLA, S. DE R.L DE C.V	CHIHUAHUA	"28°42'56"""	CHIHUAHUA	"106°7'5"""	Chihuahua	AGR5P0801911	331 	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	390787.5192	3176992.8505
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS	Atributo no considerado en este año	2020	Calle Mineria	5H	66350	Fraccionamiento LAS PALMAS	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AGRICEL S. A. DE C. V.,	NUEVO LEON	"25°41'40"""	CIUDAD SANTA CATARINA	"100°28'19"""	Santa Catarina	AGR1904800062	201 	 		325190	Quimica	Produccion de acidos organicos	352286.1259	2842674.7566
Fabricación de Fertilizantes destinados para ser utilizados en la Agricultura o Ganadería	Atributo no considerado en este año	2020	Calle KM 5 CARRETERA A LAS BOCAS	5N	74400	Colonia Santiago Mihuacan	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRICULTURA NACIONAL S.A. DE C.V.,	PUEBLA	"18°37'24"""	IZUCAR DE MATAMOROS	"98°25'37"""	Izucar de Matamoros	ANA5P2108511	S/N 	 		325310	Quimica	Produccion de fertilizantes quimicos	560432.7159	2059250.7632
PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS	Atributo no considerado en este año	2020	Calle CARR. A TLACOTE EL BAJO	5N	76000	Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROGEN S.A. DE C.V.,	QUERETARO	"20°35'38"""	SANTIAGO DE QUERETARO	"100°28'23"""	Queretaro	AGR5N2201411	KM. 5.5 	 		325310	Quimica	Produccion de fertilizantes quimicos	346479.2559	2277907.0783
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2020	Terracería Calle Central	MC	30560	Ejido Nicolás Bravo II	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE MAPASTEPEC S.A.DE C.V.,AGROINDUSTRIAS DE MAPASTEPEC, S.A. DE C.V.	CHIAPAS	"15°20'34"""	MAPASTEPEC	"92°51'49"""	Mapastepec	AMA0705100008	sn 	sn 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	514627.2032	1696250.2961
Extracción y comercialización de aceite crudo  de palma	Atributo no considerado en este año	2020	Carretera FEDERAL 307 FRONTERIZA A LA ALTURA	MC	29955	Ranchería BENEMERITO DE LAS AMERICAS	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE MAPASTEPEC S.A.DE C.V.,AGROINDUSTRIAS DE MAPASTEPEC S.A. DE C.V.	CHIAPAS	"16°24'3"""	BENEMERITO DE LAS AMERICAS	"90°33'0"""	Benemerito de las Americas	AMA0711400003	DEL KM. 203200 S/N 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	761649.2616	1814867.7857
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2020	Carretera PALENQUE-LA LIBERTAD KM. 7	MC	29968	Ninguno PALENQUE	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE PALENQUE S.A. DE C.V.,	CHIAPAS	"17°34'45"""	PALENQUE	"91°56'35"""	Palenque	APA0706500001	SN 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	612153.5398	1943952.6887
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2020	Carretera EJIDO JALAPA-AQUILES SERDAN KM.1	MC	86850	Ejido SAN MIGUEL DE AFUERA	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE PALENQUE S.A. DE C.V.,	TABASCO	"17°44'26"""	JALAPA	"92°47'4"""	Jalapa	APA2700900003	S/N 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	522828.0744	1961524.9295
PRODUCCIÓN DE FERTILIZANTES QUIMICOS	Atributo no considerado en este año	2020	Calle Sin Numero	5N	60950		Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V.	MICHOACAN	"17°55'20"""	CIUDAD LAZARO CARDENAS	"102°10'39"""	Lazaro Cardenas	ABA1605200103	SIN NUMERO 	SIN NUMERO 	CENTRO	325310	Quimica	Produccion de fertilizantes quimicos	799017.2929	1983869.6107
ELABORACION DE HARINA DE MAIZ	Atributo no considerado en este año	2020	Calle KM. 45 ANILLO PERIFERICO PONIENTE	25	97246	Colonia XOCLAN	Elaboración de harina de maíz	Atributo no considerado en este año	Atributo no considerado en este año	AGROMAIZZA S.A.P.I. DE C.V.,	YUCATAN	"20°57'42"""	MERIDA	"89°41'43"""	Merida	AGR3105000622	TAB. CAT. 11788 	 		311213	Alimenticio y/o de consumo humano	Produccion de harinas	219721.9121	2320292.0134
Empresa formuladora y/o maquiladora de plaguicidas de uso agrícola	Atributo no considerado en este año	2020	Calle NORTE 5 S/N  AV. JOSE DE ESCANDON	5P	87499		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROQUIMICOS Y EQUIPOS S.A. DE C.V.,	TAMAULIPAS	"25°50'16"""	HEROICA MATAMOROS	"97°26'20"""	Matamoros	AEQME2802211	SN 	 	CIUDAD INDUSTRIAL	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	656452.2702	2858665.8853
Tratamiento de Agua Residual 	Atributo no considerado en este año	2020	Boulevard JUAN PABLO II	S7	31384	Colonia AEROPUERTO	Otros servicios de apoyo a los negocios	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DE REUSO Y ENERGIA RENOVABLE, S.A. DE C.V.,ARERSA	CHIHUAHUA	"28°40'10"""	CHIHUAHUA	"106°0'18"""	Chihuahua	ARE0801900844	S/N 	 		561990	Otros	Plantas de tratamiento de aguas residuales	401799.6783	3171802.4147
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2020	Camino CONOCIDO	UB	34195	Ejido 15 DE SEPTIEMBRE	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DEL MUNICIPIO DE DURANGO,	DURANGO	"23°58'57"""	VICTORIA DE DURANGO	"104°37'14"""	Durango	AMD1000500122	S/N 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	538579.3872	2652362.4945
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2020	Calle SAN PABLO Y SAN JOSE	UB	34306	Ejido CRISTOBAL COLON	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DEL MUNICIPIO DE DURANGO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CRISTOBAL COLON	DURANGO	"24°0'46"""	VICTORIA DE DURANGO	"104°34'31"""	Durango	AMD1000500123	S/N 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	543193.3556	2655720.2078
TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE DURANGO	Atributo no considerado en este año	2020	Carretera MEXICO	UB	34000	Colonia VICTORIA DE DURANGO CENTRO	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DEL MUNICIPIO DE DURANGO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DALILA	DURANGO	"24°1'19"""	VICTORIA DE DURANGO	"104°32'22"""	Durango	AMD1000500714	KM 7.3 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	546821.8383	2656756.4206
TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE DURANGO	Atributo no considerado en este año	2020	Boulevard DEL GUADIANA	UB	34000	Ninguno VICTORIA DE DURANGO CENTRO	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DEL MUNICIPIO DE DURANGO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL PARQUE	DURANGO	"24°1'37"""	VICTORIA DE DURANGO	"104°41'23"""	Durango	AMD1000500715	105 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	531548.4741	2657256.4805
TRATAMIENTO DE AGUAS RESIDUALES DELA CIUDAD DE DURANGO	Atributo no considerado en este año	2020	Carretera DURANGO - MEXICO	UB	34236	Ciudad 20 DE NOVIEMBRE FUNDO LEGAL	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS DEL MUNICIPIO DE DURANGO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ORIENTE	DURANGO	"24°1'26"""	VICTORIA DE DURANGO	"104°36'37"""	Durango	AMD3L1000511	S/N 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	539627.1078	2656935.7962
Captación, tratamiento y suministro de agua para uso distinto realizados por particulares	Atributo no considerado en este año	2020	Calle AV.LOS LAURELES	UB	45679	Colonia PREDIO LAS CHIVAS	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS TRATADAS DE GUADALAJARA, S.A. DE C.V.,	JALISCO	"20°30'28"""	TLAJOMULCO DE ZUÑIGA	"103°15'23"""	Tlajomulco de Zuniga	ATGS71409711	1000 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	681793.2002	2268647.1073
Tratamiento de Aguas Residuales	Atributo no considerado en este año	2020	Carretera SAN ANTONIO- SAN JOSE ACOCULCO	UB	42990	Ejido CONEJOS	Captación, tratamiento y suministro de agua realizados por el sector privado	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS TRATADAS DEL VALLE DE MÉXICO, S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES (PTAR) ATOTONILCO	HIDALGO	"19°57'30"""	CONEJOS	"99°17'40"""	Atotonilco de Tula	ATVS71301311	KM. 6 	 		222112	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	469187.4308	2206924.7915
Fabricación de gases industriales	Atributo no considerado en este año	2020	Calle Estándar 1	5K	25790	Colonia Obrera Norte	Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA DE HIDRÓGENO SMR	COAHUILA	"26°52'44"""	MONCLOVA	"101°25'56"""	Monclova	ALM0501800024	S/N 	 		325120	Quimica	Produccion de gases industriales	258379.6448	2975351.0843
FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2020	Avenida MONOZUKURI	9M	38200		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AISIN AUTOMOTIVE GUANAJUATO S.A. DE C.V.,AAGT	GUANAJUATO	"20°43'58"""	COMONFORT	"100°47'16"""	Comonfort	AAG1100900010	4 	 	MARABIS COMONFORT	336390	Automotriz	Produccion de otras auto partes	313845.239	2293607.4904
Fabricación de partes de sistema de frenos para vehículos automotrices	Atributo no considerado en este año	2020	Calle RIO SAN LORENZO	9M	36814		Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AISIN TAKAOKA MÉXICO S.A. DE C.V.,	GUANAJUATO	"20°46'57"""	IRAPUATO	"101°18'59"""	Irapuato	ATM1101700332	834 	 	CASTRO DEL RIO (PARQUE TECNOINDUSTRIAL)	336340	Automotriz	Produccion de otras auto partes	258842.894	2299825.9111
ENVASADORA DE BEBIDAS CARBONATADAS Y NO CARBONATADAS	Atributo no considerado en este año	2020	Calle MANZANA A	36	74160		Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	AJEMEX, SA DE CV,	PUEBLA	"19°12'54"""	HUEJOTZINGO	"98°24'22"""	Huejotzingo	AJEBT2107411	LOTE 7 	 	SAN MIGUEL	312111	Bebidas y tabaco	Produccion de refrescos	562408.6372	2124735.1761
ELABORACIÓN Y COMERCIALIZACIÓN DE ÁCIDO TEREFTÁLICO PURIFICADO	Atributo no considerado en este año	2020	Boulevard PETROCEL	5H	89603		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AKRA POLYESTER, S.A. DE C.V.,AKRA POLYESTER, S. A. DE C. V.	TAMAULIPAS	"22°22'46"""	ALTAMIRA	"97°53'34"""	Altamira	APO2800300002	KM. 1 	 	PUERTO INDUSTRIAL DE ALTAMIRA	325180	Quimica	Produccion de acidos organicos	613973.369	2475254.8015
Producción de fibras y filamentos sintéticos y artificiales 	Atributo no considerado en este año	2020	Avenida Adolfo Ruiz Cortines	5S	64299	Privada Privada Roble	Fabricación de fibras químicas	Atributo no considerado en este año	Atributo no considerado en este año	AKRA POLYESTER, S.A. DE C.V.,NO APLICA	NUEVO LEON	"25°42'50"""	MONTERREY	"100°19'56"""	Monterrey	APO5S1903911	Sin Número Sin Número	Sin Número Sin Número		325220	Quimica	Produccion de fibras y filamentos sinteticos y artificiales	366330.1773	2844675.6713
ENSAMBLE DE ARNESES DE EMISIÓN Y VACÍO	Atributo no considerado en este año	2020	Avenida DE LAS TORRES	9M	32573		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AKWEL JUAREZ MEXICO SA DE CV,AKWEL JUAREZ MEXICO S.A. DE C.V.	CHIHUAHUA	"31°38'35"""	JUAREZ	"106°23'20"""	Juarez	CAD9M0803711	1026 	 	HENEQUEN	336320	Automotriz	Produccion de otras auto partes	368296.9366	3501738.0946
MANUFACTURA DE PRODUCTOS DE HULE AUTOMOTRIZ.	Atributo no considerado en este año	2020	Calle Oriente 12	9M	94300	Colonia ORIZABA CENTRO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AKWEL ORIZABA MÉXICO SA DE CV (PLANTA ORIZABA),AKWEL	VERACRUZ	"18°50'45"""	ORIZABA	"97°5'35"""	Orizaba	CRP3011800031	1151 	 		336390	Automotriz	Produccion de otras auto partes	700907.4341	2084864.7245
IMPRESIÓN Y ELABORACIÓN DE TUBOS DE PLÁSTICO LAMINADO	Atributo no considerado en este año	2020	Calle AV. JURICA	ZA	76220	Colonia PARQUE IND. QUERETARO	Fabricación de otros productos de plástico sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALBEA PACKAGING DE MEXICO SA DE CV,AKBEA PACKAGING DE MEXICO SA DE CV	QUERETARO	"20°49'28"""	SANTA ROSA JAUREGUI	"100°26'21"""	Queretaro	BME5E2201411	107 	 		326199	Articulos y productos plasticos	Produccion de telas y laminados plasticos	350216.0798	2303391.896
