anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2012	S/C2			0.220402	QUINTANA ROO	Metales	Solidaridad	AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN	ACAKE2300811	Otros	Cadmio (compuestos)									kg/año
2012	S/C3			0.594004	QUINTANA ROO	Metales	Solidaridad	AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN	ACAKE2300811	Otros	Cromo (compuestos)									kg/año
2012	S/C4			0.0110201	QUINTANA ROO	Metales	Solidaridad	AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN	ACAKE2300811	Otros	Mercurio (compuestos)									kg/año
2012	S/C5			0.766	QUINTANA ROO	Metales	Solidaridad	AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN	ACAKE2300811	Otros	Níquel (compuestos)									kg/año
2012	S/C6			1.6852	QUINTANA ROO	Metales	Solidaridad	AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN	ACAKE2300811	Otros	Plomo (compuestos)									kg/año
2012	57-12-5			0.76966606	QUINTANA ROO	Otros	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6			0.0576618552	QUINTANA ROO	Metales	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Mercurio									kg/año
2012	7440-43-9			0.0110475	QUINTANA ROO	Metales	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Cadmio									kg/año
2012	S/C3			0.0390911	QUINTANA ROO	Metales	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Cromo (compuestos)									kg/año
2012	S/C4			0.0539875	QUINTANA ROO	Metales	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Mercurio (compuestos)									kg/año
2012	S/C5			0.0575345714	QUINTANA ROO	Metales	Benito Juarez	AEROPUERTO DE CANCUN SA DE CV	ACARP2300511	Otros	Níquel (compuestos)									kg/año
2012	S/C6				NUEVO LEON	Metales	Monterrey	AUTOMOTRIZ CONTRY COMERCIAL S.A. DE C.V.	ACCEE1903921	Otros	Plomo (compuestos)						45.0			kg/año
2012	124-38-9		8.253648		SONORA	Gases de Efecto Invernadero	Hermosillo	ALAMBRADOS Y CIRCUITOS ELECTRICOS SA DE CV	ACE6E2603011	Articulos y productos plasticos	Bióxido de carbono									ton/año
2012	124-38-9		31583.948544		GUANAJUATO	Gases de Efecto Invernadero	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	57-12-5				GUANAJUATO	Otros	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Cianuro inorgánico/orgánico	0.0682								kg/año
2012	7439-97-6				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Mercurio			0.011						kg/año
2012	7440-43-9				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Cadmio			0.0176						kg/año
2012	S/C1				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)	0.0495								kg/año
2012	S/C2				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Cadmio (compuestos)	0.0176								kg/año
2012	S/C3				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Cromo (compuestos)	0.73205								kg/año
2012	S/C4				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Mercurio (compuestos)	0.011								kg/año
2012	S/C5				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Níquel (compuestos)	0.47069								kg/año
2012	S/C6				GUANAJUATO	Metales	Villagran	ArcelorMittal Celaya S.A. de C.V.	ACE7F1104411	Metalurgica (incluye la siderurgica)	Plomo (compuestos)	0.01925								kg/año
2012	124-38-9		7188.75393		QUERETARO	Gases de Efecto Invernadero	San Juan del Rio	ACERLAN S.A. DE C.V.	ACE7T2201611	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	S/C4				SINALOA	Metales	Ahome	Alambrados y Circuitos Eléctricos S.A de C.V.       ACE VII	ACE8V2500111	Equipos y articulos electronicos, electricos y domesticos	Mercurio (compuestos)			0.00014						kg/año
2012	S/C6		0.649		SINALOA	Metales	Ahome	Alambrados y Circuitos Eléctricos S.A de C.V.       ACE VII	ACE8V2500111	Equipos y articulos electronicos, electricos y domesticos	Plomo (compuestos)						319.32			kg/año
2012	57-12-5	0.63145			MEXICO	Otros	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.00365			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Mercurio									kg/año
2012	7440-38-2	0.0073			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Arsénico									kg/año
2012	7440-43-9	0.146			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Cadmio									kg/año
2012	S/C3	0.7665			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Cromo (compuestos)									kg/año
2012	S/C5	0.7154			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Níquel (compuestos)									kg/año
2012	S/C6	0.73			MEXICO	Metales	Tepotzotlan	AMB ACCION CARRIZAL INDUSTRIAL PARK S. DE R.L. DE C.V	ACI3L1509511	Alimenticio y/o de consumo humano	Plomo (compuestos)									kg/año
2012	57-12-5	1.1084238			CHIHUAHUA	Otros	Chihuahua	AEROPUERTO DE CHIHUAHUA S.A. DE C.V.	ACIRP0801911	Otros	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.0068085			CHIHUAHUA	Metales	Chihuahua	AEROPUERTO DE CHIHUAHUA S.A. DE C.V.	ACIRP0801911	Otros	Mercurio									kg/año
2012	S/C4	0.068085			CHIHUAHUA	Metales	Chihuahua	AEROPUERTO DE CHIHUAHUA S.A. DE C.V.	ACIRP0801911	Otros	Mercurio (compuestos)									kg/año
2012	S/C5	0.8388072			CHIHUAHUA	Metales	Chihuahua	AEROPUERTO DE CHIHUAHUA S.A. DE C.V.	ACIRP0801911	Otros	Níquel (compuestos)									kg/año
2012	124-38-9		18605.95		GUANAJUATO	Gases de Efecto Invernadero	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Bióxido de carbono									ton/año
2012	57-12-5	3.0754			GUANAJUATO	Otros	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.123016			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Mercurio									kg/año
2012	7440-38-2	0.123016			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Arsénico									kg/año
2012	7440-43-9	4.6131			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Cadmio									kg/año
2012	S/C1	0.123016			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Arsénico (compuestos)									kg/año
2012	S/C2	9.2231			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Cadmio (compuestos)									kg/año
2012	S/C3	46.124			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Cromo (compuestos)									kg/año
2012	S/C4	0.123016			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Mercurio (compuestos)									kg/año
2012	S/C5	46.124			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Níquel (compuestos)									kg/año
2012	S/C6	36.9032			GUANAJUATO	Metales	Celaya	AVON COSMETICS MANUFACTURING S DE RL DE CV	ACM3L1100711	Quimica	Plomo (compuestos)									kg/año
2012	7439-97-6		0.0013755		MEXICO	Metales	Naucalpan de Juarez	Alberto Culver de México S.A. de C.V.	ACM5W1505711	Quimica	Mercurio									kg/año
2012	106-89-8		36.343		DISTRITO FEDERAL	Organohalogenados	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Epiclorhidrina									kg/año
2012	124-38-9		0.273329		DISTRITO FEDERAL	Gases de Efecto Invernadero	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Bióxido de carbono									ton/año
2012	1336-36-3				DISTRITO FEDERAL	Compuestos Orgánicos Persistentes	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Bifenilos policlorados			18.0						kg/año
2012	57-12-5				DISTRITO FEDERAL	Otros	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Cianuro inorgánico/orgánico	0.0352								kg/año
2012	7439-97-6				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Mercurio			0.0038						kg/año
2012	S/C1				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Arsénico (compuestos)	0.00176								kg/año
2012	S/C2				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Cadmio (compuestos)	0.088								kg/año
2012	S/C3				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Cromo (compuestos)	0.176								kg/año
2012	S/C4				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Mercurio (compuestos)	0.00176								kg/año
2012	S/C5				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Níquel (compuestos)	0.264								kg/año
2012	S/C6				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ASHLAND CHEMICAL DE MEXICO S.A DE D.C.V.	ACM690900511	Quimica	Plomo (compuestos)	0.528		5.8						kg/año
2012	124-38-9		7.745e-08		MEXICO	Gases de Efecto Invernadero	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Bióxido de carbono									ton/año
2012	57-12-5				MEXICO	Otros	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Cianuro inorgánico/orgánico	0.001								kg/año
2012	S/C1				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Arsénico (compuestos)	0.0002								kg/año
2012	S/C2				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Cadmio (compuestos)	0.02								kg/año
2012	S/C3				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Cromo (compuestos)	0.01								kg/año
2012	S/C4				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Mercurio (compuestos)	0.0004								kg/año
2012	S/C5				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Níquel (compuestos)	0.025								kg/año
2012	S/C6				MEXICO	Metales	Tlalnepantla de Baz	ASTRO COMERCIAL S.A. DE C.V.	ACO5W1510411	Quimica	Plomo (compuestos)	0.025								kg/año
2012	10102-44-0		78930.0		MEXICO	Otros	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Bióxido de nitrógeno									kg/año
2012	124-38-9		55366.0		MEXICO	Gases de Efecto Invernadero	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	1332-21-4				MEXICO	Otros	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Asbesto			605.0						kg/año
2012	7439-97-6				MEXICO	Metales	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Mercurio			0.005						kg/año
2012	7440-43-9				MEXICO	Metales	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Cadmio						886.0			kg/año
2012	S/C6				MEXICO	Metales	Tlalnepantla de Baz	ACEROS CORSA S.A. DE C.V.	ACO7F1510411	Metalurgica (incluye la siderurgica)	Plomo (compuestos)						46410.0			kg/año
2012	7439-97-6				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Mercurio	0.000226254								kg/año
2012	7440-38-2				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Arsénico	0.002790466								kg/año
2012	7440-43-9				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Cadmio	0.004600498								kg/año
2012	S/C3				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Cromo (compuestos)	0.005387								kg/año
2012	S/C5				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Níquel (compuestos)	0.0193932								kg/año
2012	S/C6				TAMAULIPAS	Metales	Altamira	COMPAÑIA ABASTECEDORA DE COMBUSTIBLE, S.A. DE C.V. PLANTA CIUDAD MADERO	ACOTE2800311	Otros	Plomo (compuestos)	0.013715302								kg/año
2012	S/C1				CHIHUAHUA	Metales	Juarez	ALFA CRONOS, S.A. DE C.V.	ACR7X0803711	Quimica	Arsénico (compuestos)	0.005976								kg/año
2012	S/C2				CHIHUAHUA	Metales	Juarez	ALFA CRONOS, S.A. DE C.V.	ACR7X0803711	Quimica	Cadmio (compuestos)	0.2988								kg/año
2012	S/C4				CHIHUAHUA	Metales	Juarez	ALFA CRONOS, S.A. DE C.V.	ACR7X0803711	Quimica	Mercurio (compuestos)	0.005976								kg/año
2012	S/C5	0.2988			CHIHUAHUA	Metales	Juarez	ALFA CRONOS, S.A. DE C.V.	ACR7X0803711	Quimica	Níquel (compuestos)	0.2988								kg/año
2012	S/C6				CHIHUAHUA	Metales	Juarez	ALFA CRONOS, S.A. DE C.V.	ACR7X0803711	Quimica	Plomo (compuestos)	0.5976								kg/año
2012	124-38-9		16.2678		BAJA CALIFORNIA	Gases de Efecto Invernadero	Tecate	ACABADOS DE CALIDAD TECATE S.A. DE C.V.	ACT7X0200311	Articulos y productos metalicos	Bióxido de carbono									ton/año
2012	S/C3				BAJA CALIFORNIA	Metales	Tecate	ACABADOS DE CALIDAD TECATE S.A. DE C.V.	ACT7X0200311	Articulos y productos metalicos	Cromo (compuestos)			25.0						kg/año
2012	S/C5				BAJA CALIFORNIA	Metales	Tecate	ACABADOS DE CALIDAD TECATE S.A. DE C.V.	ACT7X0200311	Articulos y productos metalicos	Níquel (compuestos)			25.0						kg/año
2012	S/C6				MEXICO	Metales	Cuautitlan	AUTOMOTRIZ CUAUTITLAN S.A. DE C.V.	ACU191512111	Otros	Plomo (compuestos)			100.0						kg/año
2012	S/C6				NUEVO LEON	Metales	Monterrey	AUTOPOLIS CUMBRES S.A. DE C.V.	ACUKE1903911	Otros	Plomo (compuestos)						27.0			kg/año
2012	S/C6				NUEVO LEON	Metales	Monterrey	AUTOMOTORES CUMBRES S.A. DE C.V.	ACUKE1903921	Otros	Plomo (compuestos)						204.0			kg/año
2012	124-38-9		1035.0		MICHOACAN	Gases de Efecto Invernadero	Morelia	ALKEMIN S. DE R.L. DE C.V.	ACV5H1605311	Quimica	Bióxido de carbono									ton/año
2012	7440-38-2				MICHOACAN	Metales	Morelia	ALKEMIN S. DE R.L. DE C.V.	ACV5H1605311	Quimica	Arsénico	0.100729354								kg/año
2012	S/C1				MICHOACAN	Metales	Morelia	ALKEMIN S. DE R.L. DE C.V.	ACV5H1605311	Quimica	Arsénico (compuestos)	0.100729354								kg/año
2012	S/C5		3.4983		MICHOACAN	Metales	Morelia	ALKEMIN S. DE R.L. DE C.V.	ACV5H1605311	Quimica	Níquel (compuestos)									kg/año
2012	124-38-9		0.025874		COAHUILA	Gases de Efecto Invernadero	Monclova	ALMACEN Y DISTRIBUIDORA DE COAHUILA, S.DE R.L.	ADC0501800005	Otros	Bióxido de carbono									ton/año
2012	124-38-9		1910.57		QUERETARO	Gases de Efecto Invernadero	Queretaro	AVERY DENNISON S.A. DE C.V.	ADEN22201411	Celulosa y papel	Bióxido de carbono									ton/año
2012	124-38-9		2120.2		TLAXCALA	Gases de Efecto Invernadero	Ixtacuixtla de Mariano Matamoros	ADHESIVOS, S.A. DE C.V.	ADH5G2901511	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	S/C6				MEXICO	Metales	Huixquilucan	AUTOMOVILES DINAMICOS S. DE R.L. DE C.V.	ADIKE1503711	Otros	Plomo (compuestos)						2880.0	3578.0		kg/año
2012	124-38-9		61714.5648		SAN LUIS POTOSI	Gases de Efecto Invernadero	San Luis Potosi	ACEROS DM., S. A. DE C. V.	ADM7T2402821	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	S/C6				DURANGO	Metales	Durango	AUTOMOTRIZ DE DURANGO S.A. DE C.V.	ADUEE1000511	Otros	Plomo (compuestos)						189102.4			kg/año
2012	124-38-9		0.000678		COAHUILA	Gases de Efecto Invernadero	Acuna	APARATOS ELECTRICOS DE ACUNA S.A DE C.V	AEA910500211	Equipos y articulos electronicos, electricos y domesticos	Bióxido de carbono									ton/año
2012	57-12-5			0.05539235	GUANAJUATO	Otros	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Cianuro inorgánico/orgánico									kg/año
2012	S/C1			0.004431388	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Arsénico (compuestos)									kg/año
2012	S/C2			0.16617705	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Cadmio (compuestos)									kg/año
2012	S/C3			0.2215694	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Cromo (compuestos)									kg/año
2012	S/C4			0.004431388	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Mercurio (compuestos)									kg/año
2012	S/C5			0.5539235	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Níquel (compuestos)									kg/año
2012	S/C6			23.1931388	GUANAJUATO	Metales	Silao	ARNESES ELÉCTRICOS AUTOMOTRICES S.A. DE C.V.	AEA9M1103711	Equipos y articulos electronicos, electricos y domesticos	Plomo (compuestos)									kg/año
2012	124-38-9		234.9229		MEXICO	Gases de Efecto Invernadero	Atizapan de Zaragoza	APPLETON ELECTRIC, S.A. DE C.V.	AEL911501311	Equipos y articulos electronicos, electricos y domesticos	Bióxido de carbono									ton/año
2012	7439-97-6				MEXICO	Metales	Atizapan de Zaragoza	APPLETON ELECTRIC, S.A. DE C.V.	AEL911501311	Equipos y articulos electronicos, electricos y domesticos	Mercurio						0.003			kg/año
2012	75-45-6		54.4		MEXICO	Sustancias Agotadoras de la Capa de Ozono	Atizapan de Zaragoza	APPLETON ELECTRIC, S.A. DE C.V.	AEL911501311	Equipos y articulos electronicos, electricos y domesticos	Clorodifluorometano (HCFC-22)									kg/año
2012	S/C2				MEXICO	Metales	Atizapan de Zaragoza	APPLETON ELECTRIC, S.A. DE C.V.	AEL911501311	Equipos y articulos electronicos, electricos y domesticos	Cadmio (compuestos)						23.5			kg/año
2012	S/C6				MEXICO	Metales	Atizapan de Zaragoza	APPLETON ELECTRIC, S.A. DE C.V.	AEL911501311	Equipos y articulos electronicos, electricos y domesticos	Plomo (compuestos)						1459.9			kg/año
2012	10024-97-2		3.3e-05		GUANAJUATO	Gases de Efecto Invernadero	Irapuato	AMANO ENZYME DE MEXICO S.A DE C,V	AEM5T1101711	Quimica	Oxido nitroso									ton/año
2012	124-38-9		0.32112		GUANAJUATO	Gases de Efecto Invernadero	Irapuato	AMANO ENZYME DE MEXICO S.A DE C,V	AEM5T1101711	Quimica	Bióxido de carbono									ton/año
2012	124-38-9		1223.0		CHIHUAHUA	Gases de Efecto Invernadero	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	57-12-5	0.4161			CHIHUAHUA	Otros	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.00802635			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Mercurio									kg/año
2012	7440-38-2	0.055845			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Arsénico									kg/año
2012	S/C1	0.055845			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)									kg/año
2012	S/C4	0.00802635			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805111	Metalurgica (incluye la siderurgica)	Mercurio (compuestos)									kg/año
2012	124-38-9		951.138		CHIHUAHUA	Gases de Efecto Invernadero	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	57-12-5	2.8356712			CHIHUAHUA	Otros	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.00530032			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Mercurio									kg/año
2012	7440-38-2	0.066254			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Arsénico									kg/año
2012	S/C1	0.066254			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)									kg/año
2012	S/C4	0.00530032			CHIHUAHUA	Metales	Ocampo	AGNICO EAGLE MEXICO SA DE CV	AEMSP0805112	Metalurgica (incluye la siderurgica)	Mercurio (compuestos)									kg/año
2012	124-38-9		0.05667		NUEVO LEON	Gases de Efecto Invernadero	Cadereyta Jimenez	Asfaltos Energex, S. A. de C. V.	AEN6A1900911	Otros	Bióxido de carbono									ton/año
2012	124-38-9		20.64		HIDALGO	Gases de Efecto Invernadero	Tepeji del Rio de Ocampo	MARTIN ARREGUIN PACHECO	AEP7T1306311	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	124-38-9		58.2348		TAMAULIPAS	Gases de Efecto Invernadero	Matamoros	AGROQUIMICOS Y EQUIPOS SA DE CV	AEQME2802211	Quimica	Bióxido de carbono									ton/año
2012	57-12-5				TAMAULIPAS	Otros	Matamoros	AGROQUIMICOS Y EQUIPOS SA DE CV	AEQME2802211	Quimica	Cianuro inorgánico/orgánico	0.016878208								kg/año
2012	S/C1				TAMAULIPAS	Metales	Matamoros	AGROQUIMICOS Y EQUIPOS SA DE CV	AEQME2802211	Quimica	Arsénico (compuestos)	0.025317312								kg/año
2012	S/C2				TAMAULIPAS	Metales	Matamoros	AGROQUIMICOS Y EQUIPOS SA DE CV	AEQME2802211	Quimica	Cadmio (compuestos)	0.0008439104								kg/año
