_id,latitudnorte,longitudoeste
65be16a76925a840ab8f726a,"18°26'39""","0.96°20'39"""
65be16a76925a840ab8f726b,"20°58'19""","97°18'36"""
65be16a76925a840ab8f726c,"19°12'48""","0.96°8'18"""
65be16a76925a840ab8f726d,"19°12'55""","0.96°8'17"""
65be16a76925a840ab8f726e,"21°15'41""","59°39'45"""
65be16a76925a840ab8f726f,"20°55'21""","89°41'31"""
65be16a76925a840ab8f7272,"23°47'14""","99°9'20"""
65be16a76925a840ab8f7273,"20°34'26""","0.101°10'28"""
65be16a76925a840ab8f7274,"27°55'21""","110°51'41"""
65be16a76925a840ab8f7275,"32°22'21""","117°3'26"""
65be16a76925a840ab8f7276,"16°12'59""","95°11'11"""
65be16a76925a840ab8f7277,"22°15'28""","97°48'48"""
65be16a76925a840ab8f7278,"19°51'33""","90°31'18"""
65be16a76925a840ab8f727a,"19°15'31""","99°30'49"""
65be16a76925a840ab8f727b,"25°30'52""","0.1°57'35"""
65be16a76925a840ab8f727c,"19°28'51""","99°10'33"""
65be16a76925a840ab8f727e,"18°57'51""","98°35'22"""
65be16a76925a840ab8f727f,"19°15'16""","99°6'43"""
65be16a76925a840ab8f7280,"16°30'23""","99°12'45"""
65be16a76925a840ab8f7281,"24º40'29.43"" ","100º26'18.73"""
65be16a76925a840ab8f7282,"19°17'0""","99°40'0"""
65be16a76925a840ab8f7283,"19°45'00.57""","99°09'34.86"""
65be16a76925a840ab8f7284,"25°47'16.39""","100°26'21.16"""
65be16a76925a840ab8f7285,"20°30'0""","100°15'00"""
65be16a76925a840ab8f7286,"19°16'20""","96°25'20"""
65be16a76925a840ab8f7287,"19°18'30""","99°0'30"""
65be16a76925a840ab8f7288,"19°34'11.80""","99°14'16.44"""
65be16a76925a840ab8f7289,"21°2'58""","101°34'20"""
65be16a76925a840ab8f728b,"19°39'13""","99°11'8"""
65be16a76925a840ab8f728c,"18°55'19.24""","103°52'39.70"""
65be16a76925a840ab8f728d,"97°32'40""","25°52'43"""
65be16a76925a840ab8f728e,"19°32'42""","99°12'24"""
65be16a76925a840ab8f728f,"20°23'0""","99°58'0"""
65be16a76925a840ab8f7290,"19°19'08.00""","98°56'25.98"""
65be16a76925a840ab8f7291,"18°50'19""","97°6'10"""
65be16a76925a840ab8f7292,"20°36'44""","100°24'38"""
65be16a76925a840ab8f7293,"25°53'8""","97°32'49"""
65be16a76925a840ab8f7294,"25°45'38.44""","100°17'49.26"""
65be16a76925a840ab8f7296,"19°16'40""","99°28'39"""
65be16a76925a840ab8f7299,"21°2'43""","101°47'30"""
65be16a76925a840ab8f729a,"20°34'3""","101°11'30"""
65be16a76925a840ab8f729b,"19°47'23""","99°10'41"""
65be16a76925a840ab8f729c,"18°54'42""","99°10'30"""
65be16a76925a840ab8f729d,"20°29'39""","103°13'33"""
65be16a76925a840ab8f729e,"24°31'24""","101°48'55"""
65be16a76925a840ab8f729f,"19°07'07.88""","99°35'39.68"""
65be16a76925a840ab8f72a0,"21°7'0""","101°42'29"""
65be16a76925a840ab8f72a1,"20°31'57""","100°30'30"""
65be16a76925a840ab8f72a3,"20°32'15""","100°27'58"""
65be16a76925a840ab8f72a4,"25°46'54.37""","100°27'52.20"""
65be16a76925a840ab8f72a5,"20°34'15""","100°16'9"""
65be16a76925a840ab8f72a6,"19°39'42""","0.99°11'19"""
65be16a76925a840ab8f72a7,"31°16'25""","0.11°56'43"""
65be16a76925a840ab8f72a9,"19°30'23.14""","99°12'46.30"""
65be16a76925a840ab8f72aa,"19°83'23""","99°3'55"""
65be16a76925a840ab8f72ab,"19°38'46.79""","99°10'06.49"""
65be16a76925a840ab8f72ac,"25º 42'46.97"" ","100º 20' 7.29"" "
65be16a76925a840ab8f72ad,"25°48'46.96""","100°21'05.24"""
65be16a76925a840ab8f72ae,"25°48'46.96""","100°21'05.24"""
65be16a76925a840ab8f72af,"19°10'47.30""","99°28'14.01"""
65be16a76925a840ab8f72b0,"19°42'5""","101°11'0"""
65be16a76925a840ab8f72b1,"19°19'31""","98°58'2"""
65be16a76925a840ab8f72b2,"19°21'18""","98°59'8"""
65be16a76925a840ab8f72b4,"19°33'13""","99°10'37"""
65be16a76925a840ab8f72b5,"28°41'22""","100°31'22"""
65be16a76925a840ab8f72b7,"18°54'25""","98°26'15"""
65be16a76925a840ab8f72b8,"19°4'41""","98°16'25"""
65be16a76925a840ab8f72b9,"19°7'81""","99°35'58"""
65be16a76925a840ab8f72ba,"25°33'39""","103°27'38"""
65be16a76925a840ab8f72bd,"31°42'43""","0.106°23'51"""
65be16a76925a840ab8f72be,"31°39'52""","0.106°20'26"""
65be16a76925a840ab8f72c4,19°33'34.44'',"99°14'48.18"""
65be16a76925a840ab8f72c7,"31°39'33""","106°20'15"""
65be16a76925a840ab8f72c8,"25°49'30.67""","100°34'40.31"""
65be16a76925a840ab8f72c9,"22°3'24""","100°51'54"""
65be16a76925a840ab8f72cc,"20°24'34""","99°58'52"""
65be16a76925a840ab8f72cd,"25°43'10.78""","100°17'33.98"""
65be16a76925a840ab8f72ce,"19°5'30""","98°12'31"""
65be16a76925a840ab8f72cf,"25°53'20""","100°13'17"""
65be16a76925a840ab8f72d0,"19°10'11""","98°13'36"""
65be16a76925a840ab8f72d1,"19°29'0""","99°11'00"""
65be16a76925a840ab8f72d2,"19°19'18""","99°08'20"""
65be16a76925a840ab8f72d3,"19°17'2""","99°31'45"""
65be16a76925a840ab8f72d4,"28°38'17""","106°0'55"""
65be16a76925a840ab8f72d5,"19°15'55""","0.98°25'4"""
65be16a76925a840ab8f72d6,"25°42'10""","100°18'40"""
65be16a76925a840ab8f72d8,"19°24'59""","98°8'20"""
65be16a76925a840ab8f72d9,"20°49'47""","100°26'3"""
65be16a76925a840ab8f72da,"32°26'16""","0.116°53'23"""
65be16a76925a840ab8f72db,"25º42'20.71""","100º31'53.07"""
65be16a76925a840ab8f72de,"31°43'23""","106°23'33"""
65be16a76925a840ab8f72e0,"17°50'46""","92°59'43"""
65be16a76925a840ab8f72e1,"19°23'10""","99°34'15"""
65be16a76925a840ab8f72e2,"32°26'54""","116°58'55"""
65be16a76925a840ab8f72e4,"25°59'19""","98°6'59"""
65be16a76925a840ab8f72e6,"19°10'16""","99°28'18"""
65be16a76925a840ab8f72e7,"19°38'57.51""","99°09'50.85"""
65be16a76925a840ab8f72e8,"19°26'35""","99°7'45"""
65be16a76925a840ab8f72e9,"19°17'16.76""","99°38'48.36"""
65be16a76925a840ab8f72eb,"99°53'29""","19°46'46"""
65be16a76925a840ab8f72ec,"20°49'7""","0.1°26'23"""
65be16a76925a840ab8f72ed,"19°28'25""","0.99°6'4"""
65be16a76925a840ab8f72ee,"25°53'17""","100°13'3"""
65be16a76925a840ab8f72ef,"19°36'21""","99°08'42"""
65be16a76925a840ab8f72f0,"31°43'32""","0.106°23'46"""
65be16a76925a840ab8f72f2,"18°53'33.19""","99°12'18.48"""
65be16a76925a840ab8f72f3,"25°54'14.29""","100°21'27.38"""
65be16a76925a840ab8f72f4,"25°41'25.64""","100°30'6.71"""
65be16a76925a840ab8f72f5,"20°29'9""","97°30'24"""
65be16a76925a840ab8f72f6,"19°41'22""","101°13'10"""
65be16a76925a840ab8f72f8,"19°07'08.68""","99°35'43.36"""
65be16a76925a840ab8f72f9,"32°33'36""","116°31'21"""
65be16a76925a840ab8f72fa,"20°35'54""","100°24'59"""
65be16a76925a840ab8f72fb,"19°4'32""","98°9'10"""
65be16a76925a840ab8f72fc,"18°51'52""","97°3'44"""
65be16a76925a840ab8f72fd,"22°4'27""","0.1°52'47"""
65be16a76925a840ab8f72fe,"19°37'9""","99°54'29"""
65be16a76925a840ab8f7300,"21°18'47""","101°56'6"""
65be16a76925a840ab8f7301,"20°30'27""","100°59'10"""
65be16a76925a840ab8f7302,"32°27'40""","116°57'05"""
65be16a76925a840ab8f7303,"19°16'18""","99°40'2"""
65be16a76925a840ab8f7304,"25°46'9""","100°9'54"""
65be16a76925a840ab8f7306,"25º47'28.2"" ","100º17'36.14"""
65be16a76925a840ab8f7307,"22°28'0""","102°53'0"""
65be16a76925a840ab8f7308,"25°39'38""","100°18'7"""
65be16a76925a840ab8f730b,"19°18'40""","99°34'19"""
65be16a76925a840ab8f730c,"20°38'32""","103°22'47"""
65be16a76925a840ab8f730d,"20°32'23""","101°06'20"""
65be16a76925a840ab8f730e,"19°12'42""","98°11'50"""
65be16a76925a840ab8f7310,"28°38'51""","0.106°7'29"""
65be16a76925a840ab8f7311,"19°26'11.61""","99°07'30.08"""
65be16a76925a840ab8f7312,"20°36'33""","0.1°25'16"""
65be16a76925a840ab8f7313,"25°52'45""","97°33'10"""
65be16a76925a840ab8f7315,"19°5'56""","0.98°12'26"""
65be16a76925a840ab8f7316,"19°57'0""","98°55'0"""
65be16a76925a840ab8f7317,"19°17'54""","99°30'30"""
65be16a76925a840ab8f7318,"20°36'40""","100°24'57"""
65be16a76925a840ab8f7319,"19°29'18""","0.99°12'47"""
65be16a76925a840ab8f731a,"19°28'0""","99°14'0"""
65be16a76925a840ab8f731c,"19°17'0""","99°0'0"""
65be16a76925a840ab8f731f,"25°41'57.77""","100°10'39.35"""
65be16a76925a840ab8f7320,"25°47'3""","100°3'40"""
65be16a76925a840ab8f7322,"20°15'5""","98°15'45"""
65be16a76925a840ab8f7323,"25°40'49.83""","100°17'48.43"""
65be16a76925a840ab8f7324,"19°47'25""","99°53'23"""
65be16a76925a840ab8f7325,"19°21'6""","98°57'33"""
65be16a76925a840ab8f7329,"32°28'24""","116°56'75"""
65be16a76925a840ab8f732c,"19°34'22""","0.99°15'55"""
65be16a76925a840ab8f732d,"19°36'43""","98°57'17"""
65be16a76925a840ab8f732e,"31°30'47""","106°29'18"""
65be16a76925a840ab8f732f,"26°0'26""","98°12'34"""
65be16a76925a840ab8f7331,"28°38'7""","106°1'37"""
65be16a76925a840ab8f7332,"17°8'13""","96°46'29"""
65be16a76925a840ab8f7333,"25°46'14""","97°31'30"""
65be16a76925a840ab8f7334,"27°53'10""","110°52'8"""
65be16a76925a840ab8f7335,"20°38'2""","103°20'25"""
65be16a76925a840ab8f7336,"19°29'43""","98°3'30"""
65be16a76925a840ab8f7337,"18°57'0""","103°56'10"""
65be16a76925a840ab8f7338,"25°59'4""","98°12'0"""
65be16a76925a840ab8f733b,"21°57'26""","102°16'56"""
65be16a76925a840ab8f733c,"19°50'54""","99°10'10"""
65be16a76925a840ab8f733d,"28°43'12""","0.106°7'23"""
65be16a76925a840ab8f733e,"28°43'17""","0.106°7'12"""
65be16a76925a840ab8f733f,"0°0'0""","0°0'0"""
65be16a76925a840ab8f7340,"19°27'51""","99°13'26"""
65be16a76925a840ab8f7341,"18°55'0""","99°10'27"""
65be16a76925a840ab8f7342,"19°24'1""","98°5'5"""
65be16a76925a840ab8f7343,"19°4'14""","98°17'30"""
65be16a76925a840ab8f7344,"19°15'31""","99°30'49"""
65be16a76925a840ab8f7346,"22°24'51""","97°53'9"""
65be16a76925a840ab8f7347,"18°1'0""","94°1'0"""
65be16a76925a840ab8f7348,"19°12'52""","98°11'51"""
65be16a76925a840ab8f7349,"25°32'34""","100°56'0"""
65be16a76925a840ab8f734a,"25°40'11.18""","100°05'26.39"""
65be16a76925a840ab8f734b,25°42'21.27,"100°17'01.59"""
65be16a76925a840ab8f734c,"17°56'55""","0.102°11'43"""
65be16a76925a840ab8f734e,"31°37'10""","0.106°26'46"""
65be16a76925a840ab8f7350,"26°0'5""","98°13'13"""
65be16a76925a840ab8f7354,"20°22'11""","99°58'16"""
65be16a76925a840ab8f7355,"21°5'24""","101°37'17"""
65be16a76925a840ab8f7356,"20°32'8""","0.1°27'21"""
65be16a76925a840ab8f7357,"19°20'16""","99°34'37"""
65be16a76925a840ab8f7358,"21°5'49""","103°37'44"""
65be16a76925a840ab8f7359,"19°1'38""","98°17'8"""
65be16a76925a840ab8f735d,"25°50'12""","97°25'36"""
65be16a76925a840ab8f735e,"25°50'19""","97°25'45"""
65be16a76925a840ab8f735f,"19°5'4""","98°11'33"""
65be16a76925a840ab8f7360,"18°54'57""","99°46'22"""
65be16a76925a840ab8f7361,"18°45'4""","99°46'0"""
65be16a76925a840ab8f7362,"19°17'16.92""","99°38'48.32"""
65be16a76925a840ab8f7363,"22°45'0""","101°28'0"""
65be16a76925a840ab8f7364,"25°53'22.56""","100°13'25.86"""
65be16a76925a840ab8f7367,"0°0'0""","0°0'0"""
65be16a76925a840ab8f7368,"14°49'53""","92°11'33"""
65be16a76925a840ab8f7369,"17°55'0""","102°12'0"""
65be16a76925a840ab8f736a,"31°15'17""","110°57'91"""
65be16a76925a840ab8f736b,"31°18'7""","110°57'2"""
65be16a76925a840ab8f736c,"31°16'11""","110°56'39"""
65be16a76925a840ab8f736d,"19°23'22""","98°3'52"""
65be16a76925a840ab8f7371,"0.98°11'17""","19°5'33"""
65be16a76925a840ab8f7373,"24°17'30""","103°27'33"""
65be16a76925a840ab8f7376,"25°40'42.02""","100°18'34.47"""
65be16a76925a840ab8f7377,"19°32'4""","99°12'28"""
65be16a76925a840ab8f7378,"25°47'27.93""","100°26'40.81"""
65be16a76925a840ab8f7379,"17°56'38""","102°11'52"""
65be16a76925a840ab8f737c,"19°51'15""","100°2'34"""
65be16a76925a840ab8f737d,"19°55'6""","0.1°0'45"""
65be16a76925a840ab8f737e,"20°2'24""","102°17'2"""
65be16a76925a840ab8f737f,"25º52'10.71"" ","100º17'27.93"""
65be16a76925a840ab8f7380,"19°30'15""","98°30'15"""
65be16a76925a840ab8f7382,"29°1'7""","110°54'25"""
65be16a76925a840ab8f7383,"21°49'44.93""","102°17'38.02"""
65be16a76925a840ab8f7384,"19°34'14""","99°15'25"""
65be16a76925a840ab8f7385,"19°28'39""","96°57'1"""
65be16a76925a840ab8f7386,"20°33'26""","101°9'22"""
65be16a76925a840ab8f7387,"19°36'59.97""","99°11'08.99"""
65be16a76925a840ab8f7389,"19°28'0""","99°14'0"""
65be16a76925a840ab8f738a,"31°36'58""","106°26'49"""
65be16a76925a840ab8f738b,"18°50'21""","97°6'38"""
65be16a76925a840ab8f738e,"25°40'24""","100°26'8"""
65be16a76925a840ab8f738f,"19°49'12""","98°58'4"""
65be16a76925a840ab8f7391,"25°43'16.39""","100°17'25.56"""
65be16a76925a840ab8f7392,"19°17'27""","99°37'25"""
65be16a76925a840ab8f7393,"21°2'41""","89°37'56"""
65be16a76925a840ab8f7395,"20°24'52""","99°58'56"""
65be16a76925a840ab8f7396,"25°33'30""","103°27'47"""
65be16a76925a840ab8f7397,"19°28'37""","0.99°13'48"""
65be16a76925a840ab8f7399,"20°50'5""","103°45'33"""
65be16a76925a840ab8f739a,"19°15'10""","98°53'0"""
65be16a76925a840ab8f739b,"22°5'15""","100°53'38"""
65be16a76925a840ab8f739c,"25º44' 08"" ","100º19'37"""
65be16a76925a840ab8f739d,"28°39'45""","166°7'10"""
65be16a76925a840ab8f739e,"19°30'31""","99°11'46"""
65be16a76925a840ab8f73a0,"20°0'57""","99°13'02"""
65be16a76925a840ab8f73a1,"26°2'50""","98°22'14"""
65be16a76925a840ab8f73a2,"26°2'29""","100°11'14"""
65be16a76925a840ab8f73a4,"22°23'54""","97°55'42"""
65be16a76925a840ab8f73a5,"19°17'25""","99°39'30"""
65be16a76925a840ab8f73a6,"19°21'30""","99°05'58"""
65be16a76925a840ab8f73a7,"19°21'30""","99°05'58"""
65be16a76925a840ab8f73a8,"19°40'38""","0.99°10'80"""
65be16a76925a840ab8f73aa,"25°35'25""","0.1°52'35"""
65be16a76925a840ab8f73ab,"19°31'25""","99°24'12"""
65be16a76925a840ab8f73ac,"20°38'48""","100°24'24"""
65be16a76925a840ab8f73ad,"19°6'48""","98°11'18"""
65be16a76925a840ab8f73ae,"20°33'46""","101°10'20"""
65be16a76925a840ab8f73af,"25º44'47.23""","100º10'46.46"""
65be16a76925a840ab8f73b2,"25°46'5.34""","100°32'53.45"""
65be16a76925a840ab8f73b3,"22°20'46""","97°52'4"""
65be16a76925a840ab8f73b4,"25º53'03.11""","100º20'53.29"""
65be16a76925a840ab8f73b6,"19°43'33""","0.101°8'45"""
65be16a76925a840ab8f73b7,"20°39'17""","103°20'13"""
65be16a76925a840ab8f73b9,"19°35'56""","99°11'2"""
65be16a76925a840ab8f73ba,"22°17'6""","0.97°52'23"""
65be16a76925a840ab8f73bc,"22°4'0""","98°51'0"""
65be16a76925a840ab8f73be,"19°58'5.00""","99°31'51.07"""
65be16a76925a840ab8f73c0,"37°51'14""","106°27'35"""
65be16a76925a840ab8f73c1,"26°53'45""","101°45'43"""
65be16a76925a840ab8f73c2,"20°07'44""","98°45'24"""
65be16a76925a840ab8f73c3,"22°6'23""","100°54'33"""
65be16a76925a840ab8f73c4,"19°50'29""","98°59'10"""
65be16a76925a840ab8f73c5,"22°29'29""","97°53'30"""
65be16a76925a840ab8f73c6,"98°36'0""","100°37'0"""
65be16a76925a840ab8f73c7,"25º53'15.93"" ","100º13'22.05"""
65be16a76925a840ab8f73c8,"19°50'0""","101°47'0"""
65be16a76925a840ab8f73c9,"25°47'9.02""","100°26'32.74"""
65be16a76925a840ab8f73ca,"29°16'34""","100°54'26"""
65be16a76925a840ab8f73cb,"19°23'55""","99°6'3"""
65be16a76925a840ab8f73cc,"19°23'55""","99°6'3"""
65be16a76925a840ab8f73cd,"31°40'57""","106°22'34"""
65be16a76925a840ab8f73ce,"19°10'4""","98°18'58"""
65be16a76925a840ab8f73d0,"25°44'40""","100°14'16"""
65be16a76925a840ab8f73d1,"19°32'20""","99°11'39"""
65be16a76925a840ab8f73d2,"25°43'42""","100°17'12"""
65be16a76925a840ab8f73d5,"31°43'37""","106°25'16"""
65be16a76925a840ab8f73d7,"32°28'36""","114°45'45"""
65be16a76925a840ab8f73d8,"20°49'14""","100°25'49"""
65be16a76925a840ab8f73da,"32°36'3""","115°39'45"""
65be16a76925a840ab8f73db,"22°4'8""","100°53'11"""
65be16a76925a840ab8f73dc,"19°10'24""","98°18'20"""
65be16a76925a840ab8f73de,"19°5'45""","98°11'05"""
65be16a76925a840ab8f73df,"19°5'0""","98°11'00"""
65be16a76925a840ab8f73e1,"19°12'0""","96°8'0"""
65be16a76925a840ab8f73e2,"17°52'42""","93°30'5"""
65be16a76925a840ab8f73e3,"19°19'0""","98°53'0"""
65be16a76925a840ab8f73e5,"32°31'49""","116°53'41"""
65be16a76925a840ab8f73e6,"22°4'0""","98°51'0"""
65be16a76925a840ab8f73e7,"20°30'37""","103°14'15"""
65be16a76925a840ab8f73e8,"22°29'10""","97°53'34"""
65be16a76925a840ab8f73e9,"20°32'13""","0.1°28'2"""
65be16a76925a840ab8f73ea,"20°30'47""","100°8'14"""
65be16a76925a840ab8f73ec,"25°50'20""","0.97°26'34"""
65be16a76925a840ab8f73ed,"26°53'46""","101°45'43"""
65be16a76925a840ab8f73ee,"20°52'58""","103°50'33"""
65be16a76925a840ab8f73ef,"20°34'59""","100°21'21"""
65be16a76925a840ab8f73f0,"19°30'13""","99°01'22"""
65be16a76925a840ab8f73f2,"99°15'0""","0.199°5'0"""
65be16a76925a840ab8f73f3,"20°37'5""","100°24'17"""
65be16a76925a840ab8f73f4,"19°31'58""","98°49'47"""
65be16a76925a840ab8f73f5,"20°30'16""","0.1°8'24"""
65be16a76925a840ab8f73f7,"19°26'15""","99°12'3"""
65be16a76925a840ab8f73f9,"26°2'47""","98°22'11"""
65be16a76925a840ab8f73fa,"19°43'15.19""","99°12'15.60"""
65be16a76925a840ab8f73fb,"25°46'12.23""","100°10'44.18"""
65be16a76925a840ab8f73fd,"27°29'1""","0.99°32'47"""
65be16a76925a840ab8f73ff,"19°17'14""","99°29'19"""
65be16a76925a840ab8f7400,"18°54'48""","0.99°10'31"""
65be16a76925a840ab8f7401,"18°57'49""","103°53'28"""
65be16a76925a840ab8f7402,"19°6'0""","98°1'0"""
65be16a76925a840ab8f7403,"22°9'30""","100°52'52"""
65be16a76925a840ab8f7406,"25º46'23.89""","100º11'33.82"""
65be16a76925a840ab8f7407,"18°54'39""","0.99°12'50"""
65be16a76925a840ab8f7408,"20°32'23""","101°6'10"""
65be16a76925a840ab8f7409,"19°31'18.51""","99°04'48.19"""
65be16a76925a840ab8f740a,"28°0'0""","0.84°0'0"""
65be16a76925a840ab8f740b,"22°9'5""","100°58'32"""
65be16a76925a840ab8f740d,"20°35'0""","103°22'0"""
65be16a76925a840ab8f740e,"90°42'32""","99°12'49"""
65be16a76925a840ab8f740f,"25°41'41.88""","100°18'04.82"""
65be16a76925a840ab8f7410,"19°7'1""","98°11'01"""
65be16a76925a840ab8f7413,"19°17'14""","99°34'25"""
65be16a76925a840ab8f7415,"20°36'58""","103°22'17"""
65be16a76925a840ab8f7416,"25°52'0""","97°30'0"""
65be16a76925a840ab8f7418,"22°4'4""","0.1°52'36"""
65be16a76925a840ab8f741b,"98°9'55""","19°2'20"""
65be16a76925a840ab8f741c,"31°19'52""","109°32'18"""
65be16a76925a840ab8f741d,"19°7'9""","98°15'6"""
65be16a76925a840ab8f741e,"19°8'52""","0.98°16'54"""
65be16a76925a840ab8f7420,"19°49'38""","101°46'29"""
65be16a76925a840ab8f7421,"25°42'8""","100°13'14"""
65be16a76925a840ab8f7423,"25°46'3""","100°17'30"""
65be16a76925a840ab8f7424,"22°6'57""","100°54'53"""
65be16a76925a840ab8f7425,"19°31'1""","99°7'2"""
65be16a76925a840ab8f7426,"20°37'24""","0.1°24'43"""
65be16a76925a840ab8f7427,"21°52'43""","102°21'17"""
65be16a76925a840ab8f7428,"19°32'10""","0.99°11'39"""
65be16a76925a840ab8f7429,"26°4'33""","98°17'58"""
65be16a76925a840ab8f742a,"22°4'23""","0.1°53'11"""
65be16a76925a840ab8f742c,"20°49'10""","100°26'49"""
65be16a76925a840ab8f742d,"23°2'10""","78°35'26"""
65be16a76925a840ab8f742e,"18°7'54""","94°25'08"""
65be16a76925a840ab8f742f,"19°17'9""","99°35'36"""
65be16a76925a840ab8f7430,"17°58'30""","102°10'36"""
65be16a76925a840ab8f7431,"20°39'3""","103°20'32"""
65be16a76925a840ab8f7433,"27°28'19""","99°32'34"""
65be16a76925a840ab8f7434,"25°59'51""","0.98°8'34"""
65be16a76925a840ab8f7435,"31°42'59""","106°28'9"""
65be16a76925a840ab8f7436,"25°40'06.56""","100°14'07.36"""
65be16a76925a840ab8f7437,"31°39'6""","106°20'32"""
65be16a76925a840ab8f7438,"20°34'10""","100°24'30"""
65be16a76925a840ab8f7439,"32°40'07""","115°23'44"""
65be16a76925a840ab8f743a,"31°36'41""","106°22'15"""
65be16a76925a840ab8f743b,"25°32'60""","103°22'8"""
65be16a76925a840ab8f743c,"98°12'15""","19°7'5"""
65be16a76925a840ab8f743d,"19°7'2""","98°11'1"""
65be16a76925a840ab8f743e,"22°03'30.36""","102°16'35.17"""
65be16a76925a840ab8f743f,"20°40'34""","101°18'53"""
65be16a76925a840ab8f7440,"25°33'37""","103°27'42"""
65be16a76925a840ab8f7441,"20°31'24""","100°48'55"""
65be16a76925a840ab8f7442,"19°08'01.07""","104°20'35.08"""
65be16a76925a840ab8f7443,"19°31'33""","98°53'50"""
65be16a76925a840ab8f7444,"25°53'47""","100°14'15"""
65be16a76925a840ab8f7445,25º45'0.36 ,"100º19'04.32"""
65be16a76925a840ab8f7446,"25º44'20.6""","100º19'02.48"""
65be16a76925a840ab8f7447,"19°49'38""","101°46'29"""
65be16a76925a840ab8f7448,"20°30'31""","103°11'58"""
65be16a76925a840ab8f744b,"20°54'55""","101°23'41"""
65be16a76925a840ab8f744c,"19°19'23""","99°6'0"""
65be16a76925a840ab8f744d,"19°19'24""","19°19'49"""
65be16a76925a840ab8f744f,"32°25'45""","117°1'52"""
65be16a76925a840ab8f7450,"19°29'35""","99°11'51"""
65be16a76925a840ab8f7452,"19°31'26""","99°9'1"""
65be16a76925a840ab8f7453,"21°2'12""","86°52'37"""
65be16a76925a840ab8f7454,"20°29'15""","103°16'5"""
65be16a76925a840ab8f7455,"28°59'27""","110°54'16"""
65be16a76925a840ab8f7456,"20°30'57""","100°54'45"""
65be16a76925a840ab8f7458,"26°55'4""","105°41'43"""
65be16a76925a840ab8f7459,"28°16'31""","105°29'04"""
65be16a76925a840ab8f745a,"19°42'46""","99°11'56"""
65be16a76925a840ab8f745d,"16°10'6""","95°11'30"""
65be16a76925a840ab8f745e,"32°24'02""","116°37'45"""
65be16a76925a840ab8f745f,"19°41'44""","101°12'44"""
65be16a76925a840ab8f7460,"25°51'19""","99°57'13"""
65be16a76925a840ab8f7461,"19°18'6""","98°23'00"""
65be16a76925a840ab8f7462,"22°6'17""","100°55'7"""
65be16a76925a840ab8f7463,"29°20'31""","101°2'2"""
65be16a76925a840ab8f7466,19°35'17.05'',"99°16'15.97"""
65be16a76925a840ab8f7467,"19°18'18""","98°27'42"""
65be16a76925a840ab8f7468,"25°34'40""","100°1'42"""
65be16a76925a840ab8f746a,"19°57'36""","99°16'99"""
65be16a76925a840ab8f746c,"17°48'32""","92°59'8"""
65be16a76925a840ab8f746e,"19°7'15""","98°11'4"""
65be16a76925a840ab8f746f,"16°16'30""","92°27'13"""
65be16a76925a840ab8f7471,"29°20'28""","100°59'10"""
65be16a76925a840ab8f7472,"28°40'45""","100°33'23"""
65be16a76925a840ab8f7473,"31°43'19""","106°23'37"""
65be16a76925a840ab8f7474,"20°38'32""","103°22'47"""
65be16a76925a840ab8f7476,"20°39'24""","100°23'23"""
65be16a76925a840ab8f7477,"20°55'57""","0.89°40'46"""
65be16a76925a840ab8f7478,"25°41'40.55""","100°28'32.33"""
65be16a76925a840ab8f7479,"20°35'8""","100°27'44"""
65be16a76925a840ab8f747b,"20°38'33""","103°42'39"""
65be16a76925a840ab8f747d,"20°33'42""","100°15'26"""
65be16a76925a840ab8f747e,"26°52'47""","101°25'4"""
